certificate_id,film_name,cut_no,description,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs
100010842300010074,MILLENNIUM MEDIA INC,12,Deleted the visuals of woman fighting with thugs. 01.06.26 to 01.06.58,32.0,0.0,0.0,32.0
100010842300009234,WARM BODIES,1,"Insert Disclaimer in HINDI in the beginning of the film, for the anti-scientific, superstitious theme of the film.",0.0,5.0,0.0,5.0
100010842300010109,REASON8 FILMS LIMITED,1,Insert Disclaimer in the beginning of the film :-Consumption and trafficking of narcotics drugs and psychotropic substances is prohibited in law and punishable with rigorous imprisonment and fine. ( In applied language),0.0,0.0,0.0,0.0
100010842300010109,REASON8 FILMS LIMITED,2,Insert Anti- drugs statics at TCR 1:22:35 Consumption of narcotics drugs injurious to health.,0.0,0.0,0.0,0.0
100010842300010109,REASON8 FILMS LIMITED,3,Delete blurs the foul word at TCR 50:58 (graffiti),0.0,0.0,0.0,0.0
100010842300010109,REASON8 FILMS LIMITED,4,Submit the script as per audio of the film (highlight the correction made),0.0,0.0,0.0,0.0
100010842300006049,SHRI A. PURNACHANDRA RAO,1,Deleted the Visual of Song No.1 TCR-00:14:00 to 00:18:37,277.0,0.0,0.0,277.0
100010842300006049,SHRI A. PURNACHANDRA RAO,2,Deleted the Visual of Song No.2 TCR-00:45:58 to 00:50:35,277.0,0.0,0.0,277.0
100010842300006049,SHRI A. PURNACHANDRA RAO,3,Deleted the Visual of Song No.3 TCR-01:02:18 to 01:06:51,281.0,0.0,0.0,281.0
100010842300006049,SHRI A. PURNACHANDRA RAO,4,Deleted the Visual of Song No.4 TCR-01:48:42 to 01:52:41,239.0,0.0,0.0,239.0
100010842300006049,SHRI A. PURNACHANDRA RAO,5,Deleted the Visual of Song No.5 TCR-02:02:09 to 02:05:49,239.0,0.0,0.0,239.0
100010842300006049,SHRI A. PURNACHANDRA RAO,6,Deleted the Visual of Song No.6 TCR 02:33:13 to 02:38:05,291.0,0.0,0.0,291.0
100010842300006049,SHRI A. PURNACHANDRA RAO,7,Deleted End Credit TCR-02:47:10 to 02:47:42,32.0,0.0,0.0,32.0
100010842300011893,MS. SHADANI FILMS - MUMBAI,1,Added the disclaimer,0.0,3.0,0.0,3.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,1,DELETED CC  STARTING CREDITS OF ORIGINAL VERSION,20.0,0.0,0.0,20.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,2,DELETED ORIGINAL SONG - PAKKAAVAA PODUVAAN,244.0,0.0,0.0,244.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,3,EDITED ORIGINAL SONG - CHINNA CHINNA - RETAINED DURATION - 01.19 MIN,63.0,0.0,0.0,63.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,4,DELETED ORIGINAL SONG - AZHAG SUNDARI,252.0,0.0,0.0,252.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,5,DELETED ORIGINAL SONG - ADA THUNGAM POLA,323.0,0.0,0.0,323.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,6,DELETED ORIGINAL SONG - KAATHADIRHU MAZHAIYADICHU,231.0,0.0,0.0,231.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,7,DELETED ORIGINAL SONG - THAIYA THAIYARE,208.0,0.0,0.0,208.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,8,"AT THE BEGINNING OF FILM ADDED - CC BLANK, ULTRA LOGO, AKSHAY KUMAR ADV  SMOKING DISCLAIMER  ANIMAL DISCLAIMER  WOMEN VIOLENCE DISCLAIMER  FILM DISCLAIMER  ULTRA DUB TITLE",0.0,0.0,127.0,127.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,9,IN BETWEEN FILM ADDED - ANTI SMOKING 2 SUNITA ADV  SMOKING DISCLAIMER,0.0,0.0,75.0,75.0
100010842300009024,SANGHARSH BUDGET PADMANABHAN,10,IN THE END - ADDED END SLATE  ULTRA LOGO,0.0,0.0,7.0,7.0
100010842300011057,THE LADY KILLER,1,Muted the word Thukaai at TCR -00:17:18,0.0,0.0,0.0,0.0
100010842300011057,THE LADY KILLER,2,"Deleted sex scene at TCR- 00:26:23 to 00:26:30, 00:26:43 to 00:26:47, 00:26:53 to 27:31, 00:34:49 to 00:35:26, 00:39:32 to 00:39:53",107.0,0.0,0.0,107.0
100010842300011057,THE LADY KILLER,3,"Muted the word Rakhail at TCR -00:37:59, 00:38:37, 00:59:02, 00:59:25, 01:40:03",0.0,0.0,0.0,0.0
100010842300011057,THE LADY KILLER,4,Deleted visual with dialogue Bra Ka Size at TCR -00:48:07 to 00:48:09.,2.0,0.0,0.0,2.0
100010842300011057,THE LADY KILLER,5,"Deleted visual with dialogue Bistar Mein Kv,u Ghusta Hai at TCR -00:58:10 to 00:58:14",4.0,0.0,0.0,4.0
100010842300011057,THE LADY KILLER,6,Deleted visual with dialogue Sau Ke Saath Sona Padega at TCR -00:59:40 to 00:59:44.,4.0,0.0,0.0,4.0
100010842300011057,THE LADY KILLER,7,Deleted kissing scene at TCR - 01:07:41 to 01:07:56,15.0,0.0,0.0,15.0
100010842300011057,THE LADY KILLER,8,Muted word Baap at TCR-00:38:37,0.0,0.0,0.0,0.0
100010842300011982,MAIN ATAL HOON,1,Modified the disclaimer and increased its length to a readable time. Added a voiceover of the same.,0.0,50.0,0.0,50.0
100010842300011982,MAIN ATAL HOON,2,"Provided evidencesreferences for the real footage used in the film, including all the dialogues and speeches having historical references.",0.0,0.0,0.0,0.0
100010842300011982,MAIN ATAL HOON,3,Reduced the visuals of violence and bloodshed at the hospital.,21.0,0.0,0.0,21.0
100010842300011982,MAIN ATAL HOON,4,Removed the word Syndicate,0.0,0.0,0.0,0.0
100010842300011982,MAIN ATAL HOON,5,Modified the dialogue Par ___ hoon.,0.0,0.0,0.0,0.0
100010842300011982,MAIN ATAL HOON,6,Removed the dialogue Ek ___ rahe.,0.0,0.0,0.0,0.0
100010842300011982,MAIN ATAL HOON,7,"Inserted static message for real footage used in the film, wherever applicable.",0.0,0.0,0.0,0.0
100010842300011982,MAIN ATAL HOON,8,Provided documentary proofevidence for stats and statements mentioned in the film.,0.0,0.0,0.0,0.0
100010842300010299,CJ ENM CO LTD,1,Muted the word Sexy at 01.06.00,0.0,0.0,0.0,0.0
100010842300010299,CJ ENM CO LTD,2,Deleted the visuals of womans finger stuck in the window. 00.23.54 to 00.23.58,4.0,0.0,0.0,4.0
100010842300010299,CJ ENM CO LTD,3,Deleted the visuals of ghost and woman getting scared. 00.45.24 to 00.45.39,15.0,0.0,0.0,15.0
100010842300010299,CJ ENM CO LTD,4,Deleted the visuals of ghost. 01.00.22 to 01.00.23,1.0,0.0,0.0,1.0
100010842300010299,CJ ENM CO LTD,5,Deleted the visuals of ghost. 01.02.17 to 01.02.18,1.0,0.0,0.0,1.0
100010842300010299,CJ ENM CO LTD,6,Deleted the visuals of ghost behind the man. 01.03.13 to 01.03.14,1.0,0.0,0.0,1.0
100010842300010299,CJ ENM CO LTD,7,Deleted the visuals of dead body. 01.08.46 to 01.08.48,2.0,0.0,0.0,2.0
100010842300010299,CJ ENM CO LTD,8,Deleted the visuals of man dragging the dead body. 01.09.39 to 01.09.43,4.0,0.0,0.0,4.0
100010842300010299,CJ ENM CO LTD,9,Deleted the visuals of woman standing in lingerie. 01:10.13 to 01.10.21,8.0,0.0,0.0,8.0
100010842300010299,CJ ENM CO LTD,10,Deleted the visuals of woman hanging by the neck and man is laughing. 01.14.55 to 01.15.09 01.15.37 to 01.15.50,27.0,0.0,0.0,27.0
100010842300010299,CJ ENM CO LTD,11,Deleted the visuals of man burning alive. 01.25.05 to 01.25.13,8.0,0.0,0.0,8.0
100010842300010299,CJ ENM CO LTD,12,Deleted the visuals of man is hanging by the neck and he dies. Naked woman is watching. 01.28.23 to 01.28.40,17.0,0.0,0.0,17.0
100010842300008790,CHALAAK,1,Deleted the visuals of kissing Scene,11.0,0.0,0.0,11.0
100010842300008790,CHALAAK,2,Deleted the visuals of Love Making Scene,184.0,0.0,0.0,184.0
100010842300008790,CHALAAK,3,Deleted the visuals of Love Making Scene,143.0,0.0,0.0,143.0
100010842300012261,FIGHTER,1,Superimposed anti-smoking static message in Hindi.,0.0,0.0,0.0,0.0
100010842300012261,FIGHTER,2,Muted Replaced the abusive word at TCR 00.00.53.38 and 01.18.00.00.,0.0,0.0,0.0,0.0
100010842300012261,FIGHTER,3,Replaced the sexually suggestive visuals.,8.0,8.0,0.0,16.0
100010842300012261,FIGHTER,4,Reduced and replaced the audio of the visuals on TV News.,25.0,23.0,0.0,48.0
100010842300010233,HINDUSTANI,1,Deleted the Telugu Start Credits 00:01:49:23 00:05:07:08,197.0,0.0,0.0,197.0
100010842300010233,HINDUSTANI,2,Deleted Telugu Song No. 1 ADI LEKKA 00:22:35:23 00:25:38:07,182.0,0.0,0.0,182.0
100010842300010233,HINDUSTANI,3,Deleted Telugu Song No. 2 AAKASAM 00:58:00:20 01:00:54:07,175.0,0.0,0.0,175.0
100010842300010233,HINDUSTANI,4,Deleted Telugu Song No. 3 O KSHANAM 01:22:56:20 01:26:49:03,232.0,0.0,0.0,232.0
100010842300010233,HINDUSTANI,5,Deleted Telugu Song No. 4 ADHIRINDE 01:58:18:11 02:00:38:03,139.0,0.0,0.0,139.0
100010842300007479,SHRI AMBICA KRISHNA,1,Deleted the visuals of Song 1 00.18.04 to 00.22.57,293.0,0.0,0.0,293.0
100010842300007479,SHRI AMBICA KRISHNA,2,Deleted the visuals of Song 2 00.27.13 to 00.32.07,294.0,0.0,0.0,294.0
100010842300007479,SHRI AMBICA KRISHNA,3,Deleted the visuals of Song 3 00.36.41 to 00.41.16,274.0,0.0,0.0,274.0
100010842300007479,SHRI AMBICA KRISHNA,4,Deleted the visuals of Song 4 01.04.42 to 01.09.56,304.0,0.0,0.0,304.0
100010842300007479,SHRI AMBICA KRISHNA,5,Deleted the visuals of Song 5 01.19.49 to 02.23.56,247.0,0.0,0.0,247.0
100010842300007479,SHRI AMBICA KRISHNA,6,Deleted the visuals of Song 5 02.00.32 to 02.05.06,273.0,0.0,0.0,273.0
100010842300006957,SHRI M L KUMAR CHOWDARI,1,Deleted the visuals of Song 1 00.19.33 to 00.23.52,259.0,0.0,0.0,259.0
100010842300006957,SHRI M L KUMAR CHOWDARI,2,Deleted the visuals of Song 2 00.40.42 to 00.44.41,239.0,0.0,0.0,239.0
100010842300006957,SHRI M L KUMAR CHOWDARI,3,Deleted the visuals of Song 3 01.13.49 to 01.18.11,264.0,0.0,0.0,264.0
100010842300006957,SHRI M L KUMAR CHOWDARI,4,Deleted the visuals of Song 4 01.41.33 to 01.46.30,297.0,0.0,0.0,297.0
100010842300006957,SHRI M L KUMAR CHOWDARI,5,Deleted the visuals of Song 5 01.50.38 to 01.54.33,234.0,0.0,0.0,234.0
100010842300009978,BUTTER,1,Added 10 Seconds Of Space In The Beginning Of Film For Display Of CBFC Certificate,0.0,0.0,10.0,10.0
100010842300009978,BUTTER,2,Added Localization of cast credits of 10 seconds,0.0,0.0,10.0,10.0
100010842300008166,JAYA DURGA DEVI MULTI MEDIA,1,Deleted Telugu Credit Title TCR-00:01:33 to 00:03:31,117.0,0.0,0.0,117.0
100010842300008166,JAYA DURGA DEVI MULTI MEDIA,2,Deleted Telugu Title Song Vela Swargalu TCR - 00:04:58 to 00:08:19,200.0,0.0,0.0,200.0
100010842300008166,JAYA DURGA DEVI MULTI MEDIA,3,Deleted Telugu Song Hey Senorita  TCR - 00:21:51 to 00:25:33,222.0,0.0,0.0,222.0
100010842300008166,JAYA DURGA DEVI MULTI MEDIA,4,Deleted Telugu Song Nuvvu Superey Nenu Superey TCR- 00:59:40 to 01:03:00,199.0,0.0,0.0,199.0
100010842300008166,JAYA DURGA DEVI MULTI MEDIA,5,Deleted Telugu Song Naa Puvvula Vaanave TCR- 01:28:40 to 01:30:44,123.0,0.0,0.0,123.0
100010842300008166,JAYA DURGA DEVI MULTI MEDIA,6,Deleted Telugu Song Naa Puvvula Vaanave  TCR- 01:32:54 to 01:33:31,37.0,0.0,0.0,37.0
100010842300008166,JAYA DURGA DEVI MULTI MEDIA,7,Deleted Telugu SongKathi Khatarnak Figurey Nen TCR- 01:52:18 to 01:55:41,203.0,0.0,0.0,203.0
100010842300008166,JAYA DURGA DEVI MULTI MEDIA,8,Deleted Telugu End Title TCR- 02:16:53 to 02:20:11,197.0,0.0,0.0,197.0
100010842300009220,SHRI P V RAVIKISHORE,1,Deleted the visuals of Song 1 00.24.14 to 00.27.03,169.0,0.0,0.0,169.0
100010842300009220,SHRI P V RAVIKISHORE,2,Deleted the visuals of Song 2 00.58.07 to 01.01.05,178.0,0.0,0.0,178.0
100010842300009220,SHRI P V RAVIKISHORE,3,Deleted the visuals of Song 3 01.12.03 to 01.14.55,172.0,0.0,0.0,172.0
100010842300009220,SHRI P V RAVIKISHORE,4,Deleted the visuals of Song 4 01.25.45 to 01.28.56,193.0,0.0,0.0,193.0
100010842300009220,SHRI P V RAVIKISHORE,5,Deleted the visuals of Song 5 02.00.04 to 02.03.00,166.0,0.0,0.0,166.0
100010842300009220,SHRI P V RAVIKISHORE,6,Deleted the visuals of Song 5 02.15.47 to 02.19.25,218.0,0.0,0.0,218.0
100010842300010234,NO HARD FEELINGS.,1,"FUCK at: 02:48,0301,03:39,07:04,08:24,08:25,08:34,10:03,11:27,11:28,11:40,19:53,25:02,25:31,25:46 25:57,27:49,30:14,31:36,34:11,34:48,34:50,35:05,35:06,36:00,36:27,37:04,37:10,37:22,44:41,45:53 55:11,57:57,01:00:44,01:01:28,01:01:53,01:01:56,01:02:38",0.0,0.0,0.0,0.0
100010842300010234,NO HARD FEELINGS.,2,"FUCK AT 01:02:46,01:03:03,01:03:11,01:05:54 01:10:05,01:10:38,01:11:13,01:16:22,01:21:46,01:21:50,01:24:01,01:24:11",0.0,0.0,0.0,0.0
100010842300010234,NO HARD FEELINGS.,3,"Bitch at : 35:14,56:36,Asshole04:49,27:38,01:27:26,01:27:29,Vag10:13,31:43,Cream in Shorts at 11:02, Panties at 27:19, Horny at 39:15, Sex at 11:32,14:11,14:14,16:26,30:15,31:37,32:25, 32:34,36:12,40:53,41:27,48:09,48:56,01:00:33,01:07:04",0.0,0.0,0.0,0.0
100010842300010234,NO HARD FEELINGS.,4,Deleted the visual of Man tacking breast in woman 00:04:16 to 00:04:18,2.0,0.0,0.0,2.0
100010842300010234,NO HARD FEELINGS.,5,Deleted the dialogue of bad Language 00:08:46 to 00:08:56,10.0,0.0,0.0,10.0
100010842300010234,NO HARD FEELINGS.,6,Deleted the dialogue of sex 00:10:53 to 00:11:01,8.0,0.0,0.0,8.0
100010842300010234,NO HARD FEELINGS.,7,Deleted the visual of Nude Sean 00:34:16 to 00:34:29,13.0,0.0,0.0,13.0
100010842300010234,NO HARD FEELINGS.,8,Deleted the dialogue suck my balls 00:35:44 to 00:35:46,2.0,0.0,0.0,2.0
100010842300010234,NO HARD FEELINGS.,9,Deleted the visual of Nude Sean 00:35:57 to 00:36:45,48.0,0.0,0.0,48.0
100010842300010234,NO HARD FEELINGS.,10,Deleted the visual of Nude Sean 00:37:51 to 00:37:54,4.0,0.0,0.0,4.0
100010842300010234,NO HARD FEELINGS.,11,Deleted the visual of Nude Sean 00:37:58 to 00:38:02,4.0,0.0,0.0,4.0
100010842300010234,NO HARD FEELINGS.,12,Deleted the visual of Nude Sean 00:38:33 to 00:38:40,7.0,0.0,0.0,7.0
100010842300010234,NO HARD FEELINGS.,13,Deleted the visual of Nude Sean 00:38:52 to 00:39:00,8.0,0.0,0.0,8.0
100010842300010234,NO HARD FEELINGS.,14,Deleted the visual of Nude Sean 00:39:08 to 00:39:16,8.0,0.0,0.0,8.0
100010842300010234,NO HARD FEELINGS.,15,Deleted the visual of vulgar dance by girl 00:40:15 to 00:40:34,19.0,0.0,0.0,19.0
100010842300010234,NO HARD FEELINGS.,16,Deleted the visual of vulgar dance by girl 00:40:46 to 00:40:56,10.0,0.0,0.0,10.0
100010842300010234,NO HARD FEELINGS.,17,Deleted the visual of Kissing Sean 00:47:17 to 00:47:26,9.0,0.0,0.0,9.0
100010842300010234,NO HARD FEELINGS.,18,Deleted the visual of bad Language 00:54:40 to 00:54:50,10.0,0.0,0.0,10.0
100010842300010234,NO HARD FEELINGS.,19,Deleted the visual of Kissing Sean01:02:29 to 01:02:32,3.0,0.0,0.0,3.0
100010842300010234,NO HARD FEELINGS.,20,Deleted the visual of Middle finger 01:03:03 to 01:03:04,1.0,0.0,0.0,1.0
100010842300010234,NO HARD FEELINGS.,21,Deleted the visual of bad Language01:03:13 to 01:03:19,6.0,0.0,0.0,6.0
100010842300010234,NO HARD FEELINGS.,22,Deleted the visual of Man face on toilet seat 01:05:20 to 01:05:30,10.0,0.0,0.0,10.0
100010842300010234,NO HARD FEELINGS.,23,Deleted the visual of Condom Sean 01:07:10 to 01:07:15,5.0,0.0,0.0,5.0
100010842300010234,NO HARD FEELINGS.,24,Deleted the visual of love making Sean 01:16:29 to 01:17:00,31.0,0.0,0.0,31.0
100010842300010234,NO HARD FEELINGS.,25,Deleted the visual of Nude Sean 01:17:59 to 01:18:06,7.0,0.0,0.0,7.0
100010842300010234,NO HARD FEELINGS.,26,Deleted the visual of Nude Sean 01:18:17 to 01:18:20,3.0,0.0,0.0,3.0
100010842300010234,NO HARD FEELINGS.,27,Deleted the visual of kissing and love making 01:24:16 to 01:25:27,71.0,0.0,0.0,71.0
100010842300010234,NO HARD FEELINGS.,28,Deleted the visual of girl on fire 01:29:33 to 01:29:45,11.0,0.0,0.0,11.0
100010842300010291,CJ ENM CO LTD,1,Deleted the visuals of blood coming from the thigh of the boy. 00.17.16 to 00.17.20 00.17.29 to 00.17.35,10.0,0.0,0.0,10.0
100010842300010291,CJ ENM CO LTD,2,Deleted the visuals of blood coming from the wound. 00.17.52 to 00.17.53 00.18.00 to 00.18.01 00.18.05 to 00.18.07,4.0,0.0,0.0,4.0
100010842300010291,CJ ENM CO LTD,3,Deleted the visuals of man looking at the blood coming from the wound of the boy. 00.19.18 to 00.19.43,25.0,0.0,0.0,25.0
100010842300010179,SZUPERMODERN STÚDIÓ,1,Deleted the visuals of dead bodies and people getting scared. 00.39.07 to 00.39.10 00.39.22 to 00.39.25,6.0,0.0,0.0,6.0
100010842300010179,SZUPERMODERN STÚDIÓ,2,Deleted the visuals of woman looking at the naked man. 01.17.56 to 01.18.05,9.0,0.0,0.0,9.0
100010842300010179,SZUPERMODERN STÚDIÓ,3,Deleted the visuals of ghost sitting in front of the dead body. 01.24.13 to 01.24.16 01.24.33 to 01.24.36,6.0,0.0,0.0,6.0
100010842300010179,SZUPERMODERN STÚDIÓ,4,Deleted the visuals of ghost going in the village and people going in the church. 01.29.12 to 01.30.07,0.0,0.0,0.0,0.0
100010842300010179,SZUPERMODERN STÚDIÓ,5,Deleted the visuals of killing scene. 01.36.47 to 01.36.48,1.0,0.0,0.0,1.0
100010842300010179,SZUPERMODERN STÚDIÓ,6,Deleted the visuals of people burning in fire. 01.37.41 to 01.37.52 01.38.00 to 01.38.09 01.38.11 to 01.38.17 01.38.30 to 01.38.32,28.0,0.0,0.0,28.0
100010842300010179,SZUPERMODERN STÚDIÓ,7,Deleted the visuals of ghost running. 01.43.39 to 01.43.40,1.0,0.0,0.0,1.0
100010842300010179,SZUPERMODERN STÚDIÓ,8,Deleted the visuals of woman is burning. 01.43.55 to 01.43.59,4.0,0.0,0.0,4.0
100010842300010179,SZUPERMODERN STÚDIÓ,9,Deleted the visuals of woman falls. 01.48.27 to 01.48.30,3.0,0.0,0.0,3.0
100010842300011268,URBAN LEGENDS BLOODY MARY,1,"Asshole at: 11:38,21:23,33:04,48:47, Masturbate at 12:21, Fuck at 18:41,48:37,01:13:48,01:14:26,01:14:28 Bitchat 21:04,43:43,45:47 Dick at 35:38",0.0,0.0,0.0,0.0
100010842300011268,URBAN LEGENDS BLOODY MARY,2,Deleted the visual of Man kicking private part 00:05:29 to 00:02:31,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,3,Deleted the visual of Punching girl of face 00:07:02 to 00:07:04,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,4,Deleted the visual of blood on face 00:07:24 to 00:07:27,3.0,0.0,0.0,3.0
100010842300011268,URBAN LEGENDS BLOODY MARY,5,Deleted the visual of blood on face 00:07:38 to 00:07:41,3.0,0.0,0.0,3.0
100010842300011268,URBAN LEGENDS BLOODY MARY,6,Deleted the dialogue of CS of Breast 00:12:13 to 00:12:18,5.0,0.0,0.0,5.0
100010842300011268,URBAN LEGENDS BLOODY MARY,7,Deleted the visual of Ghost 00:18:20 to 00:18:25,5.0,0.0,0.0,5.0
100010842300011268,URBAN LEGENDS BLOODY MARY,8,Deleted the visual of dirty Actions 00:20:35 to 00:20:42,7.0,0.0,0.0,7.0
100010842300011268,URBAN LEGENDS BLOODY MARY,9,Deleted the visual of cs of Breast 00:22:56 to 00:23:18,22.0,0.0,0.0,22.0
100010842300011268,URBAN LEGENDS BLOODY MARY,10,Deleted the visual of burnt body 00:25:40 to 00:25:47,7.0,0.0,0.0,7.0
100010842300011268,URBAN LEGENDS BLOODY MARY,11,Deleted the visual of blood on face 00:29:37 to 00:29:41,4.0,0.0,0.0,4.0
100010842300011268,URBAN LEGENDS BLOODY MARY,12,Deleted the visual of Woman in under garment and spider 00:30:55 to 00:32:12,77.0,0.0,0.0,77.0
100010842300011268,URBAN LEGENDS BLOODY MARY,13,Deleted the dialog of Spider on face 00:32:23 to 00:32:33,10.0,0.0,0.0,10.0
100010842300011268,URBAN LEGENDS BLOODY MARY,14,Deleted the dialog of Spider on body 00:32:37 to 00:32:39,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,15,Deleted the dialog of Spider on body 00:32:41 to 00:32:43,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,16,Deleted the visual of Spider on body 00:32:53 to 00:33:45,52.0,0.0,0.0,52.0
100010842300011268,URBAN LEGENDS BLOODY MARY,17,Deleted the dialog of Spider on body 00:34:04 to 00:34:17,21.0,0.0,0.0,21.0
100010842300011268,URBAN LEGENDS BLOODY MARY,18,Deleted the visual of blood on face 00:35:20 to 00:35:22,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,19,Deleted the visual of blood on face 00:36:12 to 00:36:18,6.0,0.0,0.0,6.0
100010842300011268,URBAN LEGENDS BLOODY MARY,20,Deleted the visual of blood on face 00:38:37 to 00:38:38,1.0,0.0,0.0,1.0
100010842300011268,URBAN LEGENDS BLOODY MARY,21,Deleted the visual of Man peeing 00:38:42 to 00:38:50,8.0,0.0,0.0,8.0
100010842300011268,URBAN LEGENDS BLOODY MARY,22,Deleted the visual of Man peeing on an electric fence 00:39:02 to 00:39:20,18.0,0.0,0.0,18.0
100010842300011268,URBAN LEGENDS BLOODY MARY,23,Deleted the visual of Nude scene on tv 00:55:13 to 00:55:15,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,24,Deleted the visual of Nude scene on tv 00:55:35 to 00:55:37,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,25,Deleted the visual of Nude scene on tv 00:57:33 to 00:57:35,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,26,Deleted the visual of Nude scene on tv 00:57:47 to 00:57:49,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,27,Deleted the visual of Nude scene on tv 00:58:20 to 00:58:22,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,28,Deleted the visual of dead body of dog 00:59:01 to 00:59:13,13.0,0.0,0.0,13.0
100010842300011268,URBAN LEGENDS BLOODY MARY,29,Deleted the visual of dead body of dog 00:59:40 to 00:59:43,3.0,0.0,0.0,3.0
100010842300011268,URBAN LEGENDS BLOODY MARY,30,Deleted the visual of ghost killing man 00:59:47 to 01:00:36,49.0,0.0,0.0,49.0
100010842300011268,URBAN LEGENDS BLOODY MARY,31,Deleted the visual of blood on face 01:05:55 to 01:06:12,16.0,0.0,0.0,16.0
100010842300011268,URBAN LEGENDS BLOODY MARY,32,Deleted the visual of Blood on face 01:06:22 to 01:06:24,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,33,Deleted the visual of blood on face 01:06:47 to 01:06:57,10.0,0.0,0.0,10.0
100010842300011268,URBAN LEGENDS BLOODY MARY,34,Deleted the visual of choking man with plastic bag 01:11:21 to 01:11:42,21.0,0.0,0.0,21.0
100010842300011268,URBAN LEGENDS BLOODY MARY,35,Deleted the visual of Blood of face 01:14:33 to 01:14:35,3.0,0.0,0.0,3.0
100010842300011268,URBAN LEGENDS BLOODY MARY,36,Deleted the visual of dead body 01:17:14 to 01:17:27,13.0,0.0,0.0,13.0
100010842300011268,URBAN LEGENDS BLOODY MARY,37,Deleted the visual of dead body 01:17:54 to 01:17:58,4.0,0.0,0.0,4.0
100010842300011268,URBAN LEGENDS BLOODY MARY,38,Deleted the visual of dead body 01:21:12 to 01:21:16,4.0,0.0,0.0,4.0
100010842300011268,URBAN LEGENDS BLOODY MARY,39,Deleted the visual of dead body 01:21:22 to 01:21:24,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,40,Deleted the visual of dead body 01:21:53 to 01:21:55,2.0,0.0,0.0,2.0
100010842300011268,URBAN LEGENDS BLOODY MARY,41,Deleted the visual of dead body 01:22:05 to 01:22:07,2.0,0.0,0.0,2.0
