id,movie_name,language
100070291900000155,"""SPECIAL(THE STORY OF A MIND READER)""",Telugu
100070291900000003,VINAYA VIDHEYA RAMA (WITH ENGLISH SUBTITLES),Telugu
100070291900000002,N.T.R. (KATHANAYAKUDU) (WITH ENGLISH SUBTITLES),Telugu
100070291900000151,"""KAKATHHIYUDU"" (A TO UA)",Telugu
100070291900000081,MYSTERIOUS RED(NE NEEDALA),Telugu
100070291900000136,"""DUPPATLO MINNAGU"" (WITH ENGLISH SUB-TITLES)",Telugu
100070291800000867,NAGOBA JATHARA(THE TRIBAL CARNIVAL),English with English Subtitles
100070291900000070,VANAM (A TRIP FOR ADVENTURE),Telugu
100070291900000301,PARAMANANDAM..SHISHYULU (JUNIORS VS SENIORS),Telugu
100070291800000833,""" VASTHUNNA ( WITH POWER) """,Telugu
100070291900000076,""" COLLEGE PORAGALLU ( SADUVU THAKKUVA SOKULEKKUVA ) """,Telugu
100070291900000075,DESHAM LO DONGALU PADDARU (A TO UA),Telugu
100070291800000861,"""GAMER(VEEDIKI DHAIRYAM YEKKUVA)""",Telugu
100070291900000059,"""SUPER SKETCH"" (A TO UA)",Telugu
100070291800000666,"""ARAVINDA SAMETHA VEERA RAGHAVA""",Telugu
100070291800000780,"""BHAGAVAN (HE IS A GAMER)""",Telugu
100070291800000803,""" MBM ( MERA BHARATH MAHAN )",Telugu
100070291800000731,OPERATION 2019 (BEWARE OF PUBLIC),Telugu
100070291800000687,"""TARUVATA EVARU? (BEWARE. YOU ARE BEING WATCHED)""",Telugu
100070291800000699,"""VEERA BHOGA VASANTHA RAYALU(CULT IS RISING)",Telugu
100030291900001330,PREMA PREMA PREMA (REVISED),Telugu
100070291800000722,""" DAMMIT (KADHA ADDAM TIRIGINDI) """,Telugu
100070291900000103,ADI OKA IDI LE (BE POSITIVE),Telugu
100070291800000620,ANTHARVEDHAM (TO THE SOUL WORLD),Telugu
100010291800011551,"""08 NOVEMBER"" (CROADPATI)",Urdu
100070291800000590,CHIRUSAINYAM (FOR THE PEOPLE),Telugu
100070291800000682,"""RX 100 (AN INCREDIBLE LOVE STORY)""",Telugu
100070291800000566,""" BANGARI BALARAJU  ( LOVER IS BACK)""",Telugu
100070291800000866,OKATE LIFE (HANDLE WITH CARE),Telugu
100070291800000547,"""BITCHAGAADA MAJAAKA (A BREAK-UP LOVE STORY)""",Telugu
100070291800000485,"""SAAKSHYAM (NATURE IS THE WITNESS)""",Telugu
100070291800000494,""" CHI|| ARJUN  LA||...SOW||...??? """,Telugu
100070291800000466,LOVER (ONE IN EVERYONE),Telugu
100070291800000495,"""AATAGAALLU(GAME FOR LIFE)",Telugu
100070291800000560,"""RULE (THE POWER OF PEOPLE)""",Telugu
100070291800000431,"""PANTHAM(FOR A CAUSE)",Telugu
100070291800000554,SATI SAHA GAMANAM (NEW LIFE),Telugu
100070291800000432,"""RX100(AN INCREDIBLE LOVE STORY)""",Telugu
100070291800000468,"""2 FRIENDS (TRUE LOVE)""",Telugu
100070291800000464,"'PREMENTHA PANICHESE NARAYANA""",Telugu
100070291800000452,"""BHALLE MANCHI CHOWKA BERAMU(HIGHLY CONFIDENTIAL)",Telugu
100070291800000555,SEELAVATHI (WHAT THE FEAR),Telugu
100070291800000404,SANJEEVANI (ADVENTURE ON THE EDGE),Telugu
100070291800000406,"""IPC SECTION(BHAARYA BANDHU)""",Telugu
100070291800000378,DESAMUDURS (IDDARU 420 GALLE),Telugu
100070291800000348,ANUVAMSHI KATHA (PERILS OF KINSHIP LOVE),Telugu
100070291800000330,SATYA GANG (RAJ FINDS SOLUTION FOR ORPHANS),Telugu
100070291800000281,EN PEYAR SURYA EN VEEDU INDIA,Tamil
100070291800000263,NAA PERU SURYA (NAA ILLU INDIA),Telugu
100090291800000162,YUDDHA BHOOMI (1971 BHARATA SARIHADDU),Telugu
100070291800000364,TARUVATA EVARU? (BEWARE. YOU ARE BEING WATCHED),Telugu
100070291800000229,"""OO.PE.KU.HA (OOLLO PELLIKI KUKKALA HADAVIDI)""",Telugu
100070291800000261,ENDHARO MAHANUBHAVULU (INDHULO KONDARU KETUGALLU),Telugu
100070291800000168,M.L.A. (MANCHI LAKSHANALUNNA ABBAYI),Telugu
100070291800000184,"""SATYA GANG(RAJ FINDS SOLUTION FOR ORPHANS)""",Telugu
100070291800000202,SINUGADI PREMA (CINCIAR RAA MAMA),Telugu
100030291800000522,"""BHIMAVARAM KURRADU(PREMALO PADDADU)""",Telugu
100070291800000169,BHAGAVAN (HE IS A GAMER),Telugu
100070291800000152,""" MASAKKALI ( LIVE TO INSPIRE) """,Telugu
100090291800000157,VELAKKARIYAYIRUNNALUM NEEYEN MOHAVALLI,Malayalam
100070291800000310,PREMAANJALI (MY HEART IS BEATING),Telugu
100070291800000069,""" HOWRA BRIDGE ( CONNECTING LOVE) """,Telugu
100070291800000114,NENU... ADHI (MADHYALO MAA NANNA),Telugu
100070291800000088,JUVVA (THE POWER OF LOVE),Telugu
100070291800000145,NEE PREMA KOSAM (DO OR DIE),Telugu
100030291800000209,"PELLI ROJU - TELUGU FILM DUBBED FROM TAMIL TITLE ""ORU NAAL KOOTHU""",Telugu
100070291800000068,MANASUKU NACHINDI,Telugu
100070291800000071,SODA GOLI SODA (MOTTAM GASAY),Telugu
100070291800000111,MARO ADUGU (MAARPU KOSAM),Telugu
100070291800000017,AGNYAATHAVAASI (PRINCE IN EXILE),Telugu
100070291700000607,OKKA KSHANAM (LOVE VS DESTINY),Telugu
100070291700000601,RANGEELA (RANJITHA.. GITHA.. LASYA),Telugu
100070291700000565,AMMAILU ANTHE (ADO TYPE),Telugu
100070291800000044,'SRIVALLI (A SCIENTIFIC THRILLER)',Telugu
100030291800000085,KADAISI BENCH KARTHI   (REVISED),Tamil
100070291700000418,RAJA THE GREAT (WELCOME TO MY WORLD),Telugu
100070291700000558,HBD (HACKED BY DEVIL),Telugu
100070291700000487,NIVURU (THE HIDDEN WAR),Telugu
100070291700000331,PREMA ENTHA MADHURAM PRIYURAALU ANTHA KATINAM,Telugu
100070291700000335,"""BAVA MARADHALU (MADE FOR EACH OTHER"")",Telugu
100070291700000281,AANANDO BRAHMA (BHAYANIKI NAVVANTE BHAYAM),Telugu
100070291700000266,LIE (LOVE INTELLIGENCE ENMITY),Telugu
100070292000000389,""" CINE MAHAL (ROJUKU 4 AATALU) "" A TO UA",Telugu
100070291700000237,GREEN CARD (LIFE IN AMERICA),Telugu
100070291700000235,DARSHAKUDU (HIS PASSION-HER LOVE),Telugu
100030291700000882,,Tamil
100070291700000247,KALI (WAR OF THE HUMAN),Telugu
100070291700000133,'MAYA MALL (DARE TO ENTER)',Telugu
100070291700000227,SRIVALLI (A SCIENTIFIC THRILLER),Telugu
100070291700000083,PELLIKI MUNDU PREMA KADHA (EEROJULLO),Telugu
100070291700000054,"""FASHION DESIGNER S/O. LADIES TAILER""",Telugu
100070291700000041,"""SREERAMUDINTA SREEKRISHNUDANTA""",Telugu
100070291700000100,ZING ZING ZING ZING ZING DON'T FALL IN LOVE,Marathi
100070291700000027,"""VEKKIRINTHA (NAVVULE..NAVVULU)""",Telugu
100070291700000028,PREMINCHE PANILO VUNNA-DONT DISTURB ME,Telugu
100060292500000008,BARUN RAI AND THE HOUSE ON THE CLIFF,HINDI DUBBED
100060292400000006,MOI ETI NIXHASOR (KODUWA - THE NIGHTBIRD),Assamese
100060292200000114,"""BAKUL PHULOR DORE ( THE BLOOMING BAKUL)""",Assamese
100060292000000017,KATHA DILU (START THE REVOLUTION),Assamese
100010292500001181,AILEEN WUORNOS: AMERICAN BOOGEYWOMAN,English
100010292400005628,CONSECRATION (DUBBED),Tamil
100050292500000172,DO PATR AUR EK ADHOORI SI MULAAQAAT,Hindi
100050292400000368,POLICE DIARY 1976 (KATTUVITHACHAVAR),Hindi
100050292400000315,JETTY (A STORY BEHIND FISHING HARBOUR),Hindi
100050292400000008,BORREGO (HINDI DUB),Hindi
100050292300000880,"LUPIN THE 3RD, THE CASTLE OF CAGLIOSTRO",Japanese
100050292300000872,DETECTIVE CONAN THE MOVIE: CROSSROAD IN THE ANCIENT CAPITAL,Japanese
100050292300000823,DETECTIVE CONAN THE MOVIE: THE LAST WIZARD OF THE CENTURY,Japanese
100050292300000871,"DETECTIVE CONAN: EPISODE ""ONE""",Japanese
100050292300000824,FATHER OF THE MILKY WAY RAILROAD,Japanese
100010292300000895,TAMIL ROCKERS,Hindi
100010292300000433,Vijaypath,Bhojpuri
100050292200000720,BADLA THE REVENGE (SANDHITHATHUM SINDHITHATHUM),Hindi
100050292200000472,LONDON HEIST (DUBBED),Hindi
100050292200000454,A STRANGER IN PARADISE (DUBBED),Hindi
100050292200000351,PYAR MAIN ABC (PREMALO...ABC (ALWAYS BE CAREFUL),Hindi
100050292200000552,SHUKLA  YAJURVEDIYA RUDRA ASHTADHYAYI - RUDRI PATH,Sanskrit
100050292200000379,AMITYVILLE WITCHES (DUBBED),Hindi
100050292200000096,BAL GANESH AND THE POMOZOM PLANET,Odia
100050292200000113,THE DANCING GOD- SHIVA OM NAMAH SHIVAYA,Odia
100050292200000111,GHATOTHKACH...MASTER OF MAGIC,Odia
100050292200000100,BAL GANESH AND FRIENDS FROM ZEBA,Odia
100010292000002982,CRANK 2 HIGH VOLTAGE,Telugu
100010292000002939,CRANK 2 HIGH VOLTAGE,Tamil
100010292000001238,UNIVERSAL SOLDIER 3: REGENERATION,Telugu
100010292000000371,UNIVERSAL SOLDIER 3:REGENERATION,Tamil
100010292000003061,UNIVERSAL SOLDIER 4: DAY OF RECKONING,Tamil
100010292000002650,UNIVERSAL SOLDIER 4 : DAY OF RECKONING,Telugu
100050291900001347,MONKEY TWINS (FRESH) (DUBB),Hindi
100010291900007835,BHOOTIYA NAGARI (FRESH) (DUB),Hindi
100050291800001275,MAUT KE SHOORVEER( FRESH DUB),Hindi
100050292000000674,DELHI RIOTS A TALE OF BURN AND BLAME,Hindi
100010292000006182,PADHAI - SHADHAI AUR WOH BACHCHA,Hindi
100040292100000005,TUME MO SANKHA TUME MO SINDURA,Odia
100050292000000669,1232 KMS: MARENGE TOH WAHIN JAAKAR,Hindi
100050292000000375,RAKTH CHARITRA THE DIRTY POLICTICS,Hindi
100050292100000415,VANAVILLU (EK MATWALA),Hindi
100050291900001113,AHIMSA-GANDHI:THE POWER OF THE POWERLESS,English
100050291900000691,LIFE THODI KHATTI THODI MEETHI,Gujarati
100050291900000356,EK CHATUR NAAR BHAARE HOSHIYAAR,Gujarati
100030291800001900,IDHUKKUTHAN NAAN APPAVE SONNEN,Tamil
100040292500000007,,nan
100040292200000038,CHUMKI SETA PANIRE BUDIBA NAHINKI,Odia
100040291800000037,PREMKUMAR SALESMAN OF THE YEAR,Odia
100030292500000624,THIRANTHIDU KADHAVE THIRANTHIDU,Tamil
100030292500000394,ONCE UPON A TIME IN MADRAS - REVISED,Tamil
100030292500000233,VIDUTHALAI PART 2 (REVISED),Tamil
100070292500000173,HAROM HARA (THE REVOLT),Malayalam
100030292500000119,TAMILKUMARAN,Tamil
100030292500000075,KUZHANTHAIGAL MUNNETRA KAZHAGAM,Tamil
100030292400002622,BIOSCOPE THE STORY OF THE STORY,Tamil
100030292400002513,SEE - SAW TWISTED BALANCE OF LIFE,Tamil
100030292400002478,SOODHUKAVVUM- 2 NAADUM NAATTUMAKKALUM,Tamil
100030292400002031,KULASAI DHASARA KALAINGAR NAGAR - 2,Tamil
100030292400001985,AASAI - HINDI,Hindi
100030292400001983,AASAI - MALAYALAM,Malayalam
100030292400001800,THE ROUNDUP:PUNISHMENT(DUBBED),English
100070292400000882,CLUE (JOURNEY BEGINS),Malayalam
100010292400006464,JAWAN - MALAYALAM DUBBED,Malayalam
100030292400001633,HAPPY BIRTHDAY LUCI (REVISED),Tamil
100090292400000354,,Tamil
100070292400000715,“RAM ASUR” (FOR THE PEANUT DIAMOND),Tamil
100030292400001384,PILS ADVENTURES(DUBBED),Telugu
100030292400001192,PILS ADVENTURES(DUBBED),Tamil
100030292400001109,PILS ADVENTURES(DUBBED),Kannada
100030292400001108,PILS ADVENTURES (DUBBED),Malayalam
100090292400000300,ARODUM PARAYARUTHU(REVISED),Malayalam
100030292400001023,CREATION OF THE GODS 1: KINGDOM OF STORMS,Tamil
100030292400001171,RAM (RAPID ACTION MISSION),Tamil
100020292400000251,ONCE UPON A TIME IN JAMAALIGUDDA,Tamil
100070292400000467,"""INCIDENT (CHAPTER 1 WHAT WILL DO DOL DEVIL)""",Telugu
100030292400000617,DEAR(DEEPIKA AND ARJUN),Tamil
100030292400000621,INGU  MIRUGANGAL  VAAZHUM IDAM,Tamil
100030292400000398,AANSPLAINING - STANDUP COMEDY SHOW,English
100070292400000316,MY NAME IS SHRUTHI (THE HIDDEN TRUTH),Malayalam
100030292300002873,THEEDHUM SOODHUM ENDHAN MUGAVARI,Tamil
100030292300002962,,nan
100030292300002813,ANNAPOORANI - THE GODDESS OF FOOD,Tamil
100030292300002938,,Malayalam
100030292300002937,,nan
100030292300002902,NORTHMEN A VIKING SAGA (DUBBED),Tamil
100070292400000087,"TEESMARKHAN(STUDENT,ROWDY,POLICE)",Kannada
100030292300002229,,nan
100030292300002460,PERIYA MANUSHAN (REVISED),Tamil
100030292300002459,MANI RATHNAM (REVISED),Tamil
100030292300002628,NALLA PERAI VANGA VENDUM PILLAIGALE,Tamil
100030292300002198,,Tamil
100090292300000482,ARTHARAATHRI PANTHRANDU MUTHAL AARU VARE,Malayalam
100030292400000361,KARPU BOOMIYIL SILA KARUPPU AADUGAL,Tamil
100030292300002536,DIE FIGHTING (DUBBED),Tamil
100030292300002101,KANNAGI KALAI NETHRA NADHI GITA,Tamil
100030292300001948,OONGI ADICHA ONDRA TON WEIGHTU DA,Tamil
100030292300001870,AGILAN KING OF THE INDIAN OCEAN,Malayalam
100030292300001833,OM VELLIMALAI (SHORTED VERSION),Tamil
100030292300001628,ROJULU MAARAAYI  (REVISED),Telugu
100030292300002263,WEIRED CASES IN THE WILD THE DRAGON GROTTOES,Malayalam
100030292300002071,THE LEGEND OF LOULAN GHOST ARMY,Malayalam
100030292300001452,STEPHEN MICHELRAJ THIRUKUMARAN RIYAZ AHMED - SHORT FILM,Tamil
100030292300001625,"WATCH - II "" THE ANTI CLOCK WAY """,Tamil
100030292300001578,KETTAVANU PER EDUTHA NALLAVANDA,Tamil
100030292300001469,,Malayalam
100030292300001207,KATHARBASHA ENDRA MUTHURAMALINGAM,Tamil
100030292300001160,VIDUTHALAI PART 1 (REVISED),Tamil
100030292300000897,VAAZHVU THODANGUMIDAM NEETHANE,Tamil
100020292300000190,KOTTAI SHIVA DUBBED FROM TAMIL[KALATHUR GRAMAM],Kannada
100030292300000825,TAMIL KUDIMAGAN,Tamil
100030292300000522,SOPPANA  SUNDARI,Tamil
100030292300000387,VINDHYA VICTIM VERDICT V3 (REVISED),Tamil
100030292300000362,PRABHUDEVA BAGHEERA ( DUBBED)(REVISED),Telugu
100030292300000377,AGILAN  KING OF THE INDIAN OCEAN,Tamil
100010292300001326,BIG SNAKE KING (DUBBED),Telugu
100030292300000360,THAMIZHAZHAGIYUM THAMIZHARASIYUM,Tamil
100030292200002851,PROJECT C (CHAPTER 2),Tamil
100070292300000082,AASHAADAM PELLIKODUKU   ( A  TO  UA),Telugu
100030292200002726,ITHIRI NERAM OTHIRI KARIYAM(REVISED),Malayalam
100030292200002579,NAAN MIRUGAMAI MARA - REVISED,Tamil
100030292200002624,WATER MONSTER(DUBBED),Malayalam
100070292200001186,"TEESMARKHAN(STUDENT,ROWDY,POLICE)",Tamil
100030292200002666,NATCHATHIRAM NAGARGIRADHU (REVISED),Tamil
100070292200001144,EATHARAM NEHRU   (A  TO UA),Telugu
100030292200002323,VIJETHALU   (REVISED),Telugu
100010292200008049,PS-1 - HINDI (DUBBED),Hindi
100030292200002390,IRAVIN NIZHAL (REVISED),Tamil
100030292200001960,DEBBAKU DEBBA  (REVISED),Telugu
100030292200002477,VADDANTEY PELLI   (REVISED),Telugu
100030292400001568,THE ROUNDUP:PUNISHMENT(DUBBED),Tamil
100030292200001945,KARUNGAPPIYAM (REVISED),Tamil
100030292200001542,EN 6 VAATHIYAAR KAALPANTHATTA KUZHU,Tamil
100030292200001532,POLICE OFFICER  (REVISED),Telugu
100030292200001488,SINGLE SHANKARUM SMARTPHONE SIMRANUM,Tamil
100030292200002406,STRAIT AND NARROW (DUBBED),Tamil
100030292200001415,PATTAMPOOCHI (A TO UA) - REVISED,Tamil
100030292200001340,MANMATHA LEELAI (A TO UA) - REVISED,Tamil
100090292200000194,OPPAM OPPATTHINOPPAM( REVISED),Malayalam
100030292200001273,THE RED EAGLE (DUBBED),Tamil
100030292200001226,DINOSAUR ISLAND ( DUBBED),Tamil
100030292200001238,"""SHREESHREE RAJADHIRAJA SHREESHREE MADHANA KAMARAJA SHREESHREE VILASARAJA SHREESHREE MADHUBANARAJA",Telugu
100030292200000895,NETI RAAKSHASULU    (REVISED),Telugu
100030292200000826,KOTHA NEERU  (REVISED),Telugu
100030292200000801,KATHAL SADUGUDU (DUBBED) [REVISED],Malayalam
100030292200000570,CHANDRAHASAM(REVISED),Malayalam
100030292200000632,THOPPUKARANAM (REVISED),Tamil
100030292200000422,VAYANADAN THAMPAN(REVISED),Malayalam
100030292200000276,ACHCHAM MADAM NAANAM  PAYIRPPU,Tamil
100030292200000222,THALAIKKAVASAMUM 4 NANBARGALUM,Tamil
100030292200000398,MURUNGAIKKAI CHIPS (REVISED),Tamil
100030292200000154,NEE SUDATHAN VANTHIYA (REVISED),Tamil
100030292200000129,SILA NERANGALIL SILA MANIDHARGAL,Tamil
100030292200000231,ZIP AND ZAP  AND THE MARBLE GANG,Tamil
100030292200000031,JALSARAYUDU    (  REVISED  ),Telugu
100030292200000032,KALKI  (DUBBING)  (REVISED),Telugu
100030292200000010,NIVURUKAPPINNIPPU  (REVISED),Telugu
100030292200000254,KADASEELA BIRIYANI (REVISED),Tamil
100030292200000047,"""CAMERA ERROR"" (REVISED)",Tamil
100030292100001954,POOLA PALLAKEE   (REVISED),Telugu
100030292100001857,TAMILARASAN,Tamil
100030292100001847,ARAVINDAYODOPPAM VEERA RAGHAVA,Malayalam
100030292100001626,ALL ILLATHA OORLA ANNANTHAN MLA,Tamil
100030292100001653,PRATIGHATANA  (DUBBED)    (REVISED),Telugu
100030292100001654,KILLER JHANSI   (REVISED),Telugu
100030292100001573,SUHASINI SOBHANAM   (REVISED),Telugu
100030292100001429,KONGU CHAATU KRISHNUDU  (REVISED),Telugu
100030292100001379,"""RAA...""    (REVISED)",Telugu
100030292100001346,RAAJADHANI    (REVISED),Telugu
100030292100001300,TELANGANA   (REVISED),Telugu
100020292200000500,KOTTAI SHIVA,Kannada
100030292100001272,10TH CLASS    (REVISED),Telugu
100030292100001176,VIKRAM SHIVUDU  (REVISED),Telugu
100030292100001230,ADAVILO ARUNAKKA ( REVISED. ),Telugu
100030292100001177,VASANTHA KOKILA   (REVISED),Telugu
100030292100001184,RAMUDU KADU RAKSHASUDU  (REVISED),Telugu
100030292100001231,RAAME AANDALUM RAAVANE AANDALUM,Tamil
100030292100000987,"""COUNTERATTACK""(DUBBED)",English
100030292100000973,"""MOJIN THE TREASURE VALLEY"" (DUBBED)",English
100010292100002859,DEVILS FLIGHT (DUBBED),Tamil
100010292100002649,MERLIN DUSTA SHAKTHULA DWEEPAM (DUBBED),Telugu
100070292100000466,"""ANACONDAS - THE HUNT FOR THE BLOOD ORCHID""",Telugu
100010291900007678,AMERICAN MUMMY (DUBBED),Hindi
100030292100001306,ATHANU + AAME (EQUAL TO)  9,Telugu
100030292100001139,VAMSAVRIKSHAM   (REVISED),Telugu
100030292100001137,OKA PELLAM MUDDU  RENDO PELLAM VADDU,Telugu
100030292100001096,SRIVALLI (A SCIENTIFIC THRILLER),Malayalam
100090292100000192,VARUM VARATHIRICKILLA  (REVISED),Malayalam
100090292100000200,SURABHIYAMANGAL   (REVISED),Malayalam
100090292100000198,SWANTHAM MALAVIKA   (REVISED),Malayalam
100090292100000187,SWATHY THAMBURATTY   (REVISED),Malayalam
100030292100001148,MURDER   (SEC.  302  I.P.C.),Telugu
100030292100001029,VELICHAMILLATHA VEEDHI  (REVISED),Malayalam
100030292100001034,THACHOLI THANGAPPAN (REVISED),Malayalam
100030292100001021,"""SAYIPPINTE MAKAN""  ALIAS ""GHATHAKAN"" (REVISED)",Malayalam
100030292100000998,DANGER LIGHT  (REVISED),Telugu
100030292100000995,SARASWATHIYAMAM   (REVISED),Malayalam
100090292100000193,ONNINUPIRAKE MATTONNU  (REVISED),Malayalam
100090292100000199,PRIYE NINAKKAYI    (REVISED),Malayalam
100030292100000983,MOONILONNU  (REVISED),Malayalam
100090292100000151,KULIRKATTU   (REVISED),Malayalam
100030292100000982,SRUSTI RAHASYALU  (REVISED),Telugu
100030292100000924,MR.MICHALE     (REVISED),Malayalam
100030292100000986,PAATHI UNAKKU PAATHI ENAKKU( RE-REVISED),Tamil
100090292100000147,JANANGALUDE SHRADHAKKE  (RE-REVISED),Malayalam
100090292100000154,KARIMPULI   (RE-REVISED),Malayalam
100030292100000920,TAMIL ROCKERS,Tamil
100090292100000153,INDHULEKHA   (RE-REVISED),Malayalam
100030292100000908,PREMA PICHOLLU    (REVISED),Telugu
100030292100000903,MAYANGUNNA MANASUKAL   (REVISED),Malayalam
100030292100000906,AGNI PUTHRUDU    (REVISED),Telugu
100030292100000917,KANCHU KOTAKU MONAGADU (REVISED),Telugu
100030292100000918,CHANDRA BIMBAM  (REVISED),Malayalam
100030292100000985,AATHIKKA VARKAM (REVISED),Tamil
100030292100000878,KONDAVEETI SIVA  (REVISED),Telugu
100030292100000870,ELLAAM MELA IRUKURAVAN PAATHUPPAN,Tamil
100030292100000905,JOURNALIST   (REVISED),Telugu
100030292100000643,SIRAIPPARAVAI    (REVISED ),Tamil
100030292100001046,,Tamil
100030292100000602,ERRA MATTI   (REVISED),Telugu
100030292100000601,KALIYUGA DURGA   (REVISED),Telugu
100030292100000546,GREESHMAJWALA  (REVISED),Malayalam
100030292100000490,THURAMUKHAM  (REVISED),Malayalam
100030292100000471,NAA PERE BHAGAWAN   (REVISED),Telugu
100030292100000413,PULIDEBBA    (REVISED),Telugu
100090292100000051,NEELATHADAKATHILE NIZHAL PAKSHIKAL (REVISED),Malayalam
100030292100000398,CHILANDIVALA   (REVISED),Malayalam
100030292100000397,AKKARAPPACHA  (RE-REVISED),Malayalam
100030292100000470,NANUM SINGLETHAN (REVISED),Tamil
100090292100000044,THE WARRANT   (REVISED),Malayalam
100030292100000353,POALARAMMA  (REVISED),Telugu
100030292100000304,RUDHRA KALI   (REVISED),Telugu
100030292100000326,VADANI MALLI   (REVISED),Telugu
100030292100000273,DARJA DONGA   (REVISED),Telugu
100030292100000303,ROWDI GARI CHELLELU  (REVISED),Telugu
100030292100000120,KILUNGATHA CHANGALEGAL  (REVISED),Malayalam
100090292100000027,RAILWAYE CROSS  (REVISED),Malayalam
100090292100000024,E BHARGAVI NILAYAM   (REVISED),Malayalam
100090292100000008,UYIRTHEZHUNNELPPU   (REVISED),Malayalam
100090292100000011,BHARYA ORU MANTRI   (REVISED),Malayalam
100090292100000007,NERARIYUM NERATHU   ( REVISED ),Malayalam
100030292000001076,HIRUTHAYAM PAADUNU  (REVISED),Malayalam
100030292000001034,"EE CHARITRA ""E"" SIRATO?  (REVISED)",Telugu
100030292000001033,KALIYUGA RAVANASURUDU   (REVISED),Telugu
100030292000001001,ROWDY RAANI   (REVISED),Telugu
100030292000000965,ITHE NAA SAVAL  (REVISED),Telugu
100030292000000996,EEVAZHIMATHRAM   (REVISED),Malayalam
100090292000000184,ARDHARAATHRI  (REVISED),Malayalam
100090292000000188,ORU PRATHYEKA ARIYIPPU  (RE-REVISED),Malayalam
100090292000000183,ENTE SABDAM  (REVISED),Malayalam
100090292000000187,FORT KOCHI   (REVISED),Malayalam
100030292000000947,O ADADHI O MAGAADU   (REVISED),Telugu
100030292000001025,C.B.I.DIARY   (REVISED),Telugu
100030292000000876,DANDAYATRA  (REVISED),Telugu
100030292000000878,KANCHU KAVACHAM  (REVISED),Telugu
100030292000000874,NJAN PIRANNA NAATTIL  (REVISED),Malayalam
100090292000000179,YAAGAAGNI   (REVISED),Malayalam
100090292000000178,CAPTAIN      (REVISED),Malayalam
100090292000000166,RAPID ACTION FORCE  (REVISED),Malayalam
100090292000000164,IVAL DHROUPATHI    (REVISED),Malayalam
100030292000000782,RAJASTHAN   (DUBBED)  (REVISED),Telugu
100030292000000787,BHARATHAMLO SANKHARAVAM  (REVISED),Telugu
100030292000000781,NAVODAYAM     (REVISED),Telugu
100030292000000759,PEDALA BRATUKULU (REVISED),Telugu
100030292000000750,PAGA PATTINA SIMHAM   (REVISED),Telugu
100030292000000769,DANAVUDU     (REVISED),Telugu
100030292000000765,MAYADARI ALLUDU    (REVISED),Telugu
100030292000000743,BRAHMA NAIDU   (REVISED),Telugu
100030292000000757,EDI DHARMAM EDI NYAYAM  (REVISED),Telugu
100030292000000742,SARDAR KRISHNAMA NAIDU   (REVISED),Telugu
100030292000000733,NOVEMBERENTE NASHTAM   (REVISED),Malayalam
100030292000000738,DURGADEVI     (REVISED),Telugu
100030292000000717,ARIYAPEDATHA RAHASYAM   (REVISED.),Malayalam
100030292000000691,AAVAESHAM   (REVISED),Malayalam
100070292000000396,"""SARADA BULLODU"" (A TO UA)",Telugu
100030292000000677,SRAVANA SANDHYA   (REVISED),Telugu
100030292000000653,COMMANDOR     (REVISED),Malayalam
100090292000000145,CRIME BRANCH   (REVISED),Malayalam
100090292000000146,ITHRAYUM KAALAM (REVISED),Malayalam
100070292000000336,"""AAKHARI PORATAM"" (A TO UA)",Telugu
100070292000000322,ANDAROO DONGALEY ... DORIKITEY,Telugu
100030292000000627,MYSSKINS PSYCHO -(REVISED),Telugu
100030292100000533,ODAVUM MUDIYATHU OLIYAVUM MUDIYATHU,TAMIL WITH ENGLISH SUBTITLES
100030292100001063,ARASIYALLA ITHELLAM SATHARANAMAPPA,Tamil
100030292000000565,YUVA   (DUBBED)  (REVISED),Telugu
100030292000000566,KURUSHETRAMLO SEETHA   (REVISED),Telugu
100030292000000426,,nan
100030292000000362,KRISHNAVATHARAM    (REVISED.),Telugu
100030291900002896,ATHAIYUM THANDI PUNITHAMANATHU,Tamil
100030291900002777,,Tamil
100030291900002853,EN SANKATHU ALA ADICHIVAN EVANDA,Tamil
100090292000000064,AAGHOSHAM     (REVISED),Malayalam
100090292000000098,AVARUDE SANGETHAM   (RE-REVISED),Malayalam
100030291900002435,IRANDAM ULAGAPORIN KADAISI GUNDU,TAMIL WITH ENGLISH SUBTITLES
100030291900002512,HIMAVAHINI   (REVISED),Malayalam
100030291900002384,THIRUVANNAMALAI GIRIVALA MAGIMAI,Tamil
100030291900002356,KAATTU KALLAN   (REVISED),Malayalam
100030291900002136,KAWMARA SWAPNANGAL   (REVISED),Malayalam
100030291900001995,AVAL ORU SINDHU (REVISED),Malayalam
100030291900001987,KURISUYUDDHAM    (REVISED),Malayalam
100030291900001834,KONDAPALLI KHAIDI  (REVISED),Telugu
100030291900001998,ENGADA IRUNTHEENGA IVALAVU NAALA,Tamil
100030291900001808,AAYIRAM CHIRAKULLA MOHAM  (REVISED),Malayalam
100030291900001765,RAKTHAMILLATHA MANUSHYAN  (REVISED),Malayalam
100030291900001695,T H A R A N G A M_ (REVISED),Malayalam
100030291900001572,SARAPANCHARAM  (REVISED),Malayalam
100030291900001063,NENJAMUNDU NERMAIYUNDU ODU RAJA,TAMIL WITH ENGLISH SUBTITLE
100030291900001025,SIVAPPU PARAVAI  (REVISED),Tamil
100030291900001002,,TAMIL WITH ENGLISH SUBTITLE
