id,certificate_id,movie_name,language,duration_secs,description,cleaned_description,cut_no,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs,cert_date,cert_no,applicant,certifier,rating,cbfc_file_no
100020291700000613,100020101700000460,KARIGAMBALIYALLI  MIDINAGA,Kannada,6883.0,The visuals of showing middle finger at 33 mins 51 secs should be deleted.,,4,0.0,0.0,0.0,0.0,2017-12-30,DIL3522017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021508201700022
100020291700000613,100020101700000460,KARIGAMBALIYALLI  MIDINAGA,Kannada,6883.0,At 33 mins 40 secs the dialogue madhar chod should be muted.,,3,0.0,0.0,0.0,0.0,2017-12-30,DIL3522017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021508201700022
100020291700000613,100020101700000460,KARIGAMBALIYALLI  MIDINAGA,Kannada,6883.0,"For the visuals of injecting drug at 30 mins 30 secs insert disclaimer and wherever applicable that takingabuse of psychotropic drugs is injurious to health and is an offence under the Narcotic drugs and Psychotropic substances Act, 1985 for 30 mins",,2,0.0,0.0,0.0,0.0,2017-12-30,DIL3522017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021508201700022
100020291700000613,100020101700000460,KARIGAMBALIYALLI  MIDINAGA,Kannada,6883.0,In the beginning of the film insert the title that all the characters and circumstances are fictions and does not relate to any true incidents.,,1,0.0,0.0,0.0,0.0,2017-12-30,DIL3522017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021508201700022
100030291700000756,100030101700000983,KARGIL,Tamil,6168.0,NOCUndertaking to be submitted by the applicant for Hindi song used in the film.,,7,0.0,0.0,0.0,0.0,2017-11-20,DIL1342017-Che,SENTHILKUMAR SHUNMUGAVEL - CHENNAI(SIVAANI STUDIOS),"M M Mathialagen, RO, CBFC, Chennai",U,1A031610201702943
100030291700000756,100030101700000983,KARGIL,Tamil,6168.0,Subtitle in Tamil should be given for English song.,,6,0.0,0.0,0.0,0.0,2017-11-20,DIL1342017-Che,SENTHILKUMAR SHUNMUGAVEL - CHENNAI(SIVAANI STUDIOS),"M M Mathialagen, RO, CBFC, Chennai",U,1A031610201702943
100030291700000756,100030101700000983,KARGIL,Tamil,6168.0,MuteReplace the audio Fuck. (Shot 29),,5,0.0,0.0,0.0,0.0,2017-11-20,DIL1342017-Che,SENTHILKUMAR SHUNMUGAVEL - CHENNAI(SIVAANI STUDIOS),"M M Mathialagen, RO, CBFC, Chennai",U,1A031610201702943
100030291700000756,100030101700000983,KARGIL,Tamil,6168.0,MuteReplace the audio Fuck. (twice) (Shot Nos.42  48),,4,0.0,0.0,0.0,0.0,2017-11-20,DIL1342017-Che,SENTHILKUMAR SHUNMUGAVEL - CHENNAI(SIVAANI STUDIOS),"M M Mathialagen, RO, CBFC, Chennai",U,1A031610201702943
100030291700000756,100030101700000983,KARGIL,Tamil,6168.0,MuteReplace the words Yaaru kooda paduththa. (Shot 67),,3,0.0,0.0,0.0,0.0,2017-11-20,DIL1342017-Che,SENTHILKUMAR SHUNMUGAVEL - CHENNAI(SIVAANI STUDIOS),"M M Mathialagen, RO, CBFC, Chennai",U,1A031610201702943
100030291700000756,100030101700000983,KARGIL,Tamil,6168.0,MuteReplace the words Tha  Baadu. (Shot 29),,2,0.0,0.0,0.0,0.0,2017-11-20,DIL1342017-Che,SENTHILKUMAR SHUNMUGAVEL - CHENNAI(SIVAANI STUDIOS),"M M Mathialagen, RO, CBFC, Chennai",U,1A031610201702943
100030291700000756,100030101700000983,KARGIL,Tamil,6168.0,"Disclaimers are to be kept as per norms, legible to read and wherever it requires.",,1,20.0,20.0,0.0,40.0,2017-11-20,DIL1342017-Che,SENTHILKUMAR SHUNMUGAVEL - CHENNAI(SIVAANI STUDIOS),"M M Mathialagen, RO, CBFC, Chennai",U,1A031610201702943
100070291700000464,100070101700000693,"""KANNULLO... NEE ROOPAME""",Telugu,7695.0,Deletemute the word fuck in the dialogue what the fuck,,1,0.0,0.0,0.0,0.0,,DIL1352017-HYD,ERUSADLA BIXAPATHI - HYDERABAD(ASP CREATIVE ARTS),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A071310201700014
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Delete the audio Kunju. (Shot 283),,11,0.0,0.0,0.0,0.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Delete the audio Anga mattum panjam ellada. (Shot 108) (Script dialogue different),,10,0.0,0.0,0.0,0.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Delete the visuals of tapping on the back of a lady by villain. (Shot 22),,9,1.0,0.0,0.0,1.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Delete both audio and visuals of the dialogue Yaarukku.vatchu.(Shot 119),,8,5.0,0.0,0.0,5.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Delete the audio Andhra. (Shot 69),,7,0.0,0.0,0.0,0.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Remove 50 the visuals of piercing by knife on the chest of a small boy. (Kitna) (Shot 175),,6,1.0,0.0,0.0,1.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Delete the visuals of high reaction by the Police Venkatrayan (while chopping his private part) in the torturing scene. (Shot Nos.113  114),,5,5.0,0.0,0.0,5.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Delete the audio Pottai. (Shot 17),,4,0.0,0.0,0.0,0.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Delete the audio Kunju. (Shot 15),,3,0.0,0.0,0.0,0.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,"MuteReplace the bad words Mayiru, Mayira, Mayiththukku, Pottai, Iththa  Vokkaali, wherever it occurs.",,2,0.0,0.0,0.0,0.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100030291700000220,100030101700000129,KALATHUR GRAMAM,Tamil,8317.0,Disclaimers are to be kept as per norms and legible to read.,,1,0.0,0.0,0.0,0.0,2017-07-26,DIL292017-Che,,"M M Mathialagen, RO, CBFC, Chennai",UA,1A030706201700351
100070291700000138,100070101700000261,'KALA VARAM AYE',Telugu,5567.0,"Delete slut wherever it appears (R.No.2,SCENE NO.4 AND REEL NO.5,SCENE NO.12)",,1,0.0,0.0,0.0,0.0,2017-06-30,DIL182017-HYD,J MURALIKRISHNA - VISAKHAPATNAM(SHRI NIDHI PICTURES),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A070506201700035
100030291700000238,100030101700000234,KADHANAYAGAN,Tamil,8305.0,Reduce the mutton stall visuals ( of flesh of animals) carcass hanging.,,7,10.0,10.0,0.0,20.0,2017-07-31,DIL1122017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032906201700311
100030291700000238,100030101700000234,KADHANAYAGAN,Tamil,8305.0,Remove the visuals of Kanmani putting her leg on Thambi (hero) on the bed and also reduce the exposure of visuals of thighs.,,6,3.0,3.0,0.0,6.0,2017-07-31,DIL1122017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032906201700311
100030291700000238,100030101700000234,KADHANAYAGAN,Tamil,8305.0,Remove the visuals of blood coated bottle pieces spreading on the air after hitting on the head of a villain. Also remove these visuals at the end .,,5,5.0,5.0,0.0,10.0,2017-07-31,DIL1122017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032906201700311
100030291700000238,100030101700000234,KADHANAYAGAN,Tamil,8305.0,Remove both audio and visuals of the dialogue Nightie potta pannikutty. (Shot 142),,4,0.0,0.0,0.0,0.0,2017-07-31,DIL1122017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032906201700311
100030291700000238,100030101700000234,KADHANAYAGAN,Tamil,8305.0,The glorifying smoking visuals are to be removed.,,3,12.0,9.0,0.0,21.0,2017-07-31,DIL1122017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032906201700311
100030291700000238,100030101700000234,KADHANAYAGAN,Tamil,8305.0,"Brand name of liquor, both on bottle and on environment are to be blurred, wherever it is shown in the film.",,2,0.0,0.0,0.0,0.0,2017-07-31,DIL1122017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032906201700311
100030291700000238,100030101700000234,KADHANAYAGAN,Tamil,8305.0,"Disclaimers are to be kept as per norms, legible to read and wherever it requires.",,1,0.0,0.0,0.0,0.0,2017-07-31,DIL1122017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032906201700311
100070291700000169,100070101700000342,KADHALO RAJAKUMARI,Telugu,6761.0,Blacken the blood colour (of woman),,5,0.0,0.0,0.0,0.0,2017-07-13,DIL1132017-HYD,BEERAM SUDHAKARAREDDY - HYDERABAD(SUDHAKAR IMPEX (INDIA) PRIVATE LIMITED),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A072806201700092
100070291700000169,100070101700000342,KADHALO RAJAKUMARI,Telugu,6761.0,Delete Ramayanam in the dialogue Ramayanamlo Sita nundi entho mandi Sita lanu chusanu).,,4,0.0,0.0,0.0,0.0,2017-07-13,DIL1132017-HYD,BEERAM SUDHAKARAREDDY - HYDERABAD(SUDHAKAR IMPEX (INDIA) PRIVATE LIMITED),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A072806201700092
100070291700000169,100070101700000342,KADHALO RAJAKUMARI,Telugu,6761.0,Reduce the love making scene in car by 75.,,3,22.0,22.0,0.0,44.0,2017-07-13,DIL1132017-HYD,BEERAM SUDHAKARAREDDY - HYDERABAD(SUDHAKAR IMPEX (INDIA) PRIVATE LIMITED),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A072806201700092
100070291700000169,100070101700000342,KADHALO RAJAKUMARI,Telugu,6761.0,Delete drug consuming scene of Rohit,,2,10.0,10.0,0.0,20.0,2017-07-13,DIL1132017-HYD,BEERAM SUDHAKARAREDDY - HYDERABAD(SUDHAKAR IMPEX (INDIA) PRIVATE LIMITED),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A072806201700092
100070291700000169,100070101700000342,KADHALO RAJAKUMARI,Telugu,6761.0,Deletemute fresh wherever it occurs.,,1,0.0,0.0,0.0,0.0,2017-07-13,DIL1132017-HYD,BEERAM SUDHAKARAREDDY - HYDERABAD(SUDHAKAR IMPEX (INDIA) PRIVATE LIMITED),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A072806201700092
100030291700000832,100030101700000852,KADHAL PRADESHAM,Tamil,8386.0,RemoveReplace the visuals of two men embracing one lady. (Shot 118),,3,6.0,0.0,0.0,6.0,,DIL2522017-Che,BALACHANDAR RAMALINGAM - KANCHIPURAM(SRI MUTHAMIL LAKSHMI MOVIE MAKERS),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032709201701664
100030291700000832,100030101700000852,KADHAL PRADESHAM,Tamil,8386.0,Reduce by 50 the visuals of men and women and vice versa and rolling. (Shot 117),,2,5.0,0.0,0.0,5.0,,DIL2522017-Che,BALACHANDAR RAMALINGAM - KANCHIPURAM(SRI MUTHAMIL LAKSHMI MOVIE MAKERS),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032709201701664
100030291700000832,100030101700000852,KADHAL PRADESHAM,Tamil,8386.0,NOCUndertaking to be submitted by the applicant for using the song Vaa Vaa anbey and Azhagendraal song sung by Soolamangalam sisters at Temple.,,1,0.0,0.0,0.0,0.0,,DIL2522017-Che,BALACHANDAR RAMALINGAM - KANCHIPURAM(SRI MUTHAMIL LAKSHMI MOVIE MAKERS),"M M Mathialagen, RO, CBFC, Chennai",UA,1A032709201701664
100020291700000207,100020101700000402,KAAFI THOTA,Kannada,7748.0,The blood in the floor should be deleted.,,2,0.0,0.0,0.0,0.0,2017-08-14,DIL1142017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",U,1A020208201700964
100020291700000207,100020101700000402,KAAFI THOTA,Kannada,7748.0,The blood in the floor should be deleted.,,1,0.0,0.0,0.0,0.0,2017-08-14,DIL1142017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",U,1A020208201700964
100020291700000129,100020101700000204,RAJ VISHNU  MAIN MOVIE,Kannada,8814.0,Delete the word MODI,,1,0.0,0.0,0.0,0.0,2017-07-12,DIL2202017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A021906201700046
100030291700000102,100070101700000193,KOTIKOKKADU,Telugu,9274.0,MuteReplace the word Haraamjaathey. (Shot 195),,4,0.0,0.0,0.0,0.0,2017-06-27,DIL172017-Che,A Muthukrishnan (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032205201700130
100030291700000102,100070101700000193,KOTIKOKKADU,Telugu,9274.0,MuteReplace the words Black Label. (Shot 450),,3,0.0,0.0,0.0,0.0,2017-06-27,DIL172017-Che,A Muthukrishnan (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032205201700130
100030291700000102,100070101700000193,KOTIKOKKADU,Telugu,9274.0,Mute the words Paduko and Cut Chesi. (Shot 313),,2,0.0,0.0,0.0,0.0,2017-06-27,DIL172017-Che,A Muthukrishnan (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032205201700130
100030291700000102,100070101700000193,KOTIKOKKADU,Telugu,9274.0,"Disclaimers are to be kept as per norms, wherever it requires and legible to read.",,1,0.0,0.0,0.0,0.0,2017-06-27,DIL172017-Che,A Muthukrishnan (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A032205201700130
100020291700000208,100020101700000289,SATHYAHARISHCHANDRA,Kannada,9281.0,Statutory disclaimer against alcohol at 01:01:51 seconds onwards to be inserted.,,4,0.0,0.0,0.0,0.0,2017-08-14,DIL2302017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020607201700686
100020291700000208,100020101700000289,SATHYAHARISHCHANDRA,Kannada,9281.0,The surrogate Advertisement of Sunrise Coffee Powder at 00:36:40 to 00:36:42 has to be deleted,,3,0.0,0.0,0.0,0.0,2017-08-14,DIL2302017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020607201700686
100020291700000208,100020101700000289,SATHYAHARISHCHANDRA,Kannada,9281.0,Delete the name Vijaya Mallya at 00:22:34 minutes,,2,0.0,0.0,0.0,0.0,2017-08-14,DIL2302017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020607201700686
100020291700000208,100020101700000289,SATHYAHARISHCHANDRA,Kannada,9281.0,Delete the name Gandhi at 00:05:20,,1,0.0,0.0,0.0,0.0,2017-08-14,DIL2302017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020607201700686
100020291700000624,100020101700000669,RAJU(KANNADA MEDIUM),Kannada,9555.0,The name Kai loss at 29 mins 38 secs and wherever applicable should be replaced with another appropriate name.,,2,0.0,0.0,0.0,0.0,2017-12-31,DIL2982017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A021710201700151
100020291700000624,100020101700000669,RAJU(KANNADA MEDIUM),Kannada,9555.0,"The visuals of burning currency notes of Rs. 2000- at 1 hr 53 mins 32 secs to 1 hr 53 mins 34 secs, 1 hr 55 mins 17 secs to 1 hr 55 mins 20 secs and wherever applicable should be deletedblurred.",,1,0.0,0.0,0.0,0.0,2017-12-31,DIL2982017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A021710201700151
100070291700000213,100070101700000363,JUNE (1:43),Telugu,8046.0,Delete dialogue from Delhi lo gang rape.. to  blastlu taruvata emaina aagaya (Sc.No.64),,3,19.0,0.0,0.0,19.0,2017-07-25,DIL1152017-HYD,PVR Rajasekharam (E.O.),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A070307201700315
100070291700000213,100070101700000363,JUNE (1:43),Telugu,8046.0,Delete dialogue em mana devullalo to  vunnaru kada (Sc.No.60).,,2,5.0,0.0,0.0,5.0,2017-07-25,DIL1152017-HYD,PVR Rajasekharam (E.O.),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A070307201700315
100070291700000213,100070101700000363,JUNE (1:43),Telugu,8046.0,Delete visuals of throwing Ganesh idol (Sc.No.38),,1,5.0,0.0,0.0,5.0,2017-07-25,DIL1152017-HYD,PVR Rajasekharam (E.O.),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A070307201700315
100070291700000504,100070101700000710,JULIOT LOVER OF IDIOT,Telugu,7877.0,Insert liquor label disclaimer whereever missing.,,2,0.0,0.0,0.0,0.0,2017-11-21,DIL2742017-HYD,K RAGHU BABU - MAHBUBNAGAR(ANURAG PRODUCTIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A071710201700182
100070291700000504,100070101700000710,JULIOT LOVER OF IDIOT,Telugu,7877.0,Delete Mansion House,,1,0.0,0.0,0.0,0.0,2017-11-21,DIL2742017-HYD,K RAGHU BABU - MAHBUBNAGAR(ANURAG PRODUCTIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A071710201700182
100020291700000025,100020101700000112,JINDAA,Kannada,7584.0,Reduce blood to 50 in all the visuals of murder scenes.,,2,0.0,0.0,0.0,0.0,2017-05-29,DIL322017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021805201700182
100020291700000025,100020101700000112,JINDAA,Kannada,7584.0,Insert disclaimerstatutory warning against smoking,,1,0.0,0.0,0.0,0.0,2017-05-29,DIL322017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",A,1A021805201700182
100030291700000524,100030101700000426,JAYIKKIRAKUDHIRA,Tamil,7175.0,Reduce by 15 the scene of testing the gender of Robo Shankar.,,5,5.0,0.0,0.0,5.0,2017-09-28,DIL342017-Che,DINAKARANCHIDAMBARAM VISWANADHANCHIDAMBARAM - CHENNAI(CINEMA PARADISE),"M M Mathialagen, RO, CBFC, Chennai",A,1A032607201700761
100030291700000524,100030101700000426,JAYIKKIRAKUDHIRA,Tamil,7175.0,In General replace the direct linking with political characters and other celebrities.,,4,0.0,0.0,0.0,0.0,2017-09-28,DIL342017-Che,DINAKARANCHIDAMBARAM VISWANADHANCHIDAMBARAM - CHENNAI(CINEMA PARADISE),"M M Mathialagen, RO, CBFC, Chennai",A,1A032607201700761
100030291700000524,100030101700000426,JAYIKKIRAKUDHIRA,Tamil,7175.0,"Provide NOC or replace, wherever the original brands are used in the film.",,3,25.0,13.0,0.0,38.0,2017-09-28,DIL342017-Che,DINAKARANCHIDAMBARAM VISWANADHANCHIDAMBARAM - CHENNAI(CINEMA PARADISE),"M M Mathialagen, RO, CBFC, Chennai",A,1A032607201700761
100030291700000524,100030101700000426,JAYIKKIRAKUDHIRA,Tamil,7175.0,"RemoveReplace the voice of Shri Vijayakanth in the disclaimer, wherever it occurs.",,2,0.0,0.0,0.0,0.0,2017-09-28,DIL342017-Che,DINAKARANCHIDAMBARAM VISWANADHANCHIDAMBARAM - CHENNAI(CINEMA PARADISE),"M M Mathialagen, RO, CBFC, Chennai",A,1A032607201700761
100030291700000524,100030101700000426,JAYIKKIRAKUDHIRA,Tamil,7175.0,"Disclaimers are to be kept as per norms, legible to read and wherever it requires.",,1,0.0,0.0,0.0,0.0,2017-09-28,DIL342017-Che,DINAKARANCHIDAMBARAM VISWANADHANCHIDAMBARAM - CHENNAI(CINEMA PARADISE),"M M Mathialagen, RO, CBFC, Chennai",A,1A032607201700761
100070291700000084,100070101700000228,JAYADEV,Telugu,8344.0,Deletemute Bhagavad Gita.,,8,0.0,0.0,0.0,0.0,2017-06-13,DIL2102017-HYD,KOLLA ASHOK KUMAR - HYDERABAD(SRI LAKSHMI VENKATESWARA ART CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072605201700366
100070291700000084,100070101700000228,JAYADEV,Telugu,8344.0,Cut cleavage shots in item number song;,,7,42.0,0.0,0.0,42.0,2017-06-13,DIL2102017-HYD,KOLLA ASHOK KUMAR - HYDERABAD(SRI LAKSHMI VENKATESWARA ART CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072605201700366
100070291700000084,100070101700000228,JAYADEV,Telugu,8344.0,Deletemute lanjakodakallara (311);,,6,0.0,0.0,0.0,0.0,2017-06-13,DIL2102017-HYD,KOLLA ASHOK KUMAR - HYDERABAD(SRI LAKSHMI VENKATESWARA ART CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072605201700366
100070291700000084,100070101700000228,JAYADEV,Telugu,8344.0,Deletemute dobbada (twice) before Swamy Saranam;,,5,0.0,0.0,0.0,0.0,2017-06-13,DIL2102017-HYD,KOLLA ASHOK KUMAR - HYDERABAD(SRI LAKSHMI VENKATESWARA ART CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072605201700366
100070291700000084,100070101700000228,JAYADEV,Telugu,8344.0,Delete mogolla poda;,,4,0.0,0.0,0.0,0.0,2017-06-13,DIL2102017-HYD,KOLLA ASHOK KUMAR - HYDERABAD(SRI LAKSHMI VENKATESWARA ART CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072605201700366
100070291700000084,100070101700000228,JAYADEV,Telugu,8344.0,Display of the burnt body to be deleted,,3,2.0,0.0,0.0,2.0,2017-06-13,DIL2102017-HYD,KOLLA ASHOK KUMAR - HYDERABAD(SRI LAKSHMI VENKATESWARA ART CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072605201700366
100070291700000084,100070101700000228,JAYADEV,Telugu,8344.0,"Scenes of lighting fire of the police officer,Nandinis mother and also the villain; Each scene to be reduced by 50.",,2,17.0,0.0,0.0,17.0,2017-06-13,DIL2102017-HYD,KOLLA ASHOK KUMAR - HYDERABAD(SRI LAKSHMI VENKATESWARA ART CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072605201700366
100070291700000084,100070101700000228,JAYADEV,Telugu,8344.0,Cut close revealing cleavage shot of heroine in the introduction scene;,,1,5.0,0.0,0.0,5.0,2017-06-13,DIL2102017-HYD,KOLLA ASHOK KUMAR - HYDERABAD(SRI LAKSHMI VENKATESWARA ART CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072605201700366
100070291700000249,100070101700000439,JAYA JANAKI NAYAKA,Telugu,8967.0,Reduce violence in Hamsaladeevi by 10,,2,35.0,0.0,0.0,35.0,,DIL2312017-HYD,MIRYALA RAVINDAR REDDY - NALGONDA(DWARAKA CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072107201700034
100070291700000249,100070101700000439,JAYA JANAKI NAYAKA,Telugu,8967.0,Deletemute mundamopi wherever it occurs.,,1,0.0,0.0,0.0,0.0,,DIL2312017-HYD,MIRYALA RAVINDAR REDDY - NALGONDA(DWARAKA CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072107201700034
100050291700000535,100050101700000734,KIRDAR E SARDAR,Punjabi,8175.0,NOC from PTC news submitted. An undertaking that News 10 is a ficitious news channel.,,2,0.0,0.0,0.0,0.0,2017-09-25,DIL282017-DEL,,"NITESH JHA, RO, CBFC, Delhi",UA,1A052308201701275
100050291700000535,100050101700000734,KIRDAR E SARDAR,Punjabi,8175.0,NOC from Animal Welfare Board submitted along with notorised undertaking.,,1,0.0,0.0,0.0,0.0,2017-09-25,DIL282017-DEL,,"NITESH JHA, RO, CBFC, Delhi",UA,1A052308201701275
100020291700000066,100020101700000159,JANI,Kannada,8852.0,To insert Static statutory warningdisclaimer against smoking and drinks where ever applicable.,,1,0.0,0.0,0.0,0.0,2017-06-22,DIL2102017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020206201700056
100070291700000488,100070101700000711,JANDHYALA RASINA PREMA KATHA,Telugu,6049.0,Deletemute danikante ekkuve istha,,4,0.0,0.0,0.0,0.0,2017-11-17,DIL2722017-HYD,KARTHEEK REDDY MANEGUNTA - NELLORE(KEERTHI CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A071710201700193
100070291700000488,100070101700000711,JANDHYALA RASINA PREMA KATHA,Telugu,6049.0,Deletemute nakante ekkuve edo ichchindi,,3,0.0,0.0,0.0,0.0,2017-11-17,DIL2722017-HYD,KARTHEEK REDDY MANEGUNTA - NELLORE(KEERTHI CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A071710201700193
100070291700000488,100070101700000711,JANDHYALA RASINA PREMA KATHA,Telugu,6049.0,Delete Lifelo first time... to ... result vachchindi.,,2,0.0,0.0,0.0,0.0,2017-11-17,DIL2722017-HYD,KARTHEEK REDDY MANEGUNTA - NELLORE(KEERTHI CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A071710201700193
100070291700000488,100070101700000711,JANDHYALA RASINA PREMA KATHA,Telugu,6049.0,Insert voice over on smoking and drinking warning.,,1,0.0,0.0,0.0,0.0,2017-11-17,DIL2722017-HYD,KARTHEEK REDDY MANEGUNTA - NELLORE(KEERTHI CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A071710201700193
100070291700000461,100070101700000665,'BTECH BABULU (ENGLISH RANI ENGINEERLU)',Telugu,7280.0,Delete gottam mannerism of Ali.,,3,3.0,0.0,0.0,3.0,,DIL1332017-HYD,JAMMU DHANA - VIZIANAGARAM(J P CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A070510201700063
100070291700000461,100070101700000665,'BTECH BABULU (ENGLISH RANI ENGINEERLU)',Telugu,7280.0,Delete cleavage shot of heroine (Ashwini) in the song.,,2,3.0,0.0,0.0,3.0,,DIL1332017-HYD,JAMMU DHANA - VIZIANAGARAM(J P CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",U,1A070510201700063
