certificate_id,film_name,cut_no,description,deleted,replaced,inserted
100020101900000437,KEMPEGOWDA 2,4,The statement by politicians about his winning in the election should be muted.,00.00,00.00,00.00
100020101900000450,BHUNATAKAMANDALI,1,The visuals children smoking and alcohol bottles in their hand from 15 mins 25 secs to 16 mins 15 secs should be deleted.,01.31,00.00,00.00
100020101900000450,BHUNATAKAMANDALI,2,The boy along with other inside the bar with hukka smoking at 1 hr 32 mins 10 secs to 1 hr 34 mins 59 secs should be reduced to 50 from middle to end.(Deleted visual of brahminisam),02.26,00.00,00.00
100020101900000428,GANDHIYA NAADALLI,1,"The visuals, dialogues and lyrics involving the rape scene of a girl at 1 hr 37 mins 07 secs to 1 hr 37 mins 30 secs should be deleted.",00.23,00.00,00.00
100020101900000428,GANDHIYA NAADALLI,2,The rape scene with videography at 1 hr 38 mins 57 secs to 1 hr 39 mins 22 secs should be deleted.,00.25,00.00,00.00
100020101900000449,PARAGASPARSHA,1,Visuals of smoking should deleteblur at 1:10 secs on wards and wherever applicable,00.00,00.00,00.00
100020101900000449,PARAGASPARSHA,2,Mute the vulgar dialogue Hadarakke Hutto Makkala Haage at 5:58 secs to 05:59 secs,00.00,00.00,00.00
100020101900000449,PARAGASPARSHA,3,Mute the vulgar word Sule at 11:30 secs,00.00,00.00,00.00
100020101900000460,ANANDBABU G - BANGALORE URBAN,1,Deleted the visual of Naked boy shot,00.08,00.00,00.00
100020101900000460,ANANDBABU G - BANGALORE URBAN,2,Deleted the visual of Animal CG Shot and Building and Sowmya and her boyfriend slept on bed,00.08,00.00,00.00
100020101900000460,ANANDBABU G - BANGALORE URBAN,3,Deleted the visual of Sonu sitting in Uyyale,00.09,00.00,00.00
100020101900000460,ANANDBABU G - BANGALORE URBAN,4,Deleted the visual of Ghost passing shot,00.08,00.00,00.00
100020101900000460,ANANDBABU G - BANGALORE URBAN,5,Deleted the visual of Baby sleeping shot,00.01,00.00,00.00
100020101900000460,ANANDBABU G - BANGALORE URBAN,6,Deleted the visual of Baby sleeping shot,00.01,00.00,00.00
100020101900000460,ANANDBABU G - BANGALORE URBAN,7,Deleted the visual of Sanath saw the ghost and door is closed,00.04,00.00,00.00
100020101900000460,ANANDBABU G - BANGALORE URBAN,8,Deleted the visual of soul shouting and all artist reaction,00.17,00.00,00.00
100030101900001491,KAKSHA ON NH42.,1,01 00:48:55:02 00:49:05:15 Deleted some visuals of one of hero romance with girl 09sec 03 frames 01:01:05:07 01:01:08:11 Deleted some visuals of one heroine sleeping shot 03sec 04 frames 01:01:46:01 01:01:48:09 Deleted some visuals of one her,00.09,00.00,00.00
100030101900001491,KAKSHA ON NH42.,2,01:01:05:07 01:01:08:11 Deleted some visuals of one heroine sleeping shot 03sec 04 frames,00.03,00.00,00.00
100030101900001491,KAKSHA ON NH42.,3,01:01:46:01 01:01:48:09 Deleted some visuals of one heroine sleeping shot 02 sec 08 frames,00.02,00.00,00.00
100030101900001491,KAKSHA ON NH42.,4,01:20:24:05 01:20:38:20 Blurred some visuals of waiter blood shot No length change,00.00,00.00,00.00
100030101900001491,KAKSHA ON NH42.,5,01:21:39:09 01:21:41:00 Blurred some visuals of devil blood shot No length change,00.00,00.00,00.00
100020101900000375,KIRAN PRAKASH BHUMA - GADAG,1,The vulgar dialogue that irodu ondu adannu kalkondu biduthira at 45 mins 00 secs to 45 mins 02 secs should be muted.,00.00,00.00,00.00
100020101900000443,GIFT BOX,1,The visuals of girl tied to cot for torturing at,00.08,00.00,00.00
100020101900000486,NIRMILLEM NIRMONEM,1,Insert disclaimer against alcohol and smoking as per norms.,00.00,00.00,00.00
100020101900000429,ROOPESH T - MANGALORE,1,Delete word son of Bitch at 28:38 secs and wherever applicable(Replaced word Mad dog),00.01,00.01,00.00
100020101900000469,GNANA GANGE,1,The visuals of consumption of alcohol with smoking at 31 mins 50 secs to 32 mins 15 secs should be deleted.,00.41,00.00,00.00
100020101900000469,GNANA GANGE,2,The visual of woman kicking man at 32 mins 13 secs to 32 mins 57 secs should be deleted.,00.25,00.00,00.00
100020101800001105,MANJU O - SHIMOGA,1,The visual obscene of a girl at 01:15:12 to 01:15:17 secs should be deleted,00.10,00.00,00.00
100020101900000490,SILVER FISH,1,The visual of intimate scene on bed at 11:18 to 11:50 secs should be deleted 50 from the beginning.,00.14,00.00,00.00
100020101900000489,AA ONDU NOTU,1,Mute the vulgar word nimamman at 1 hr 33 mins 15 secs and wherever applicable.,00.00,00.00,00.00
100020101900000489,AA ONDU NOTU,2,Insert static disclaimer against smoking at 1 hr 48 mins 00 secs and wherever applicable,00.00,00.00,00.00
100020101900000492,NIRMALA,1,The visuals open defecation by children at 8 mins 40 secs to 9 mins 38 secs should be deleted.,01.00,00.00,00.00
100020101900000204,GIRISHA G - MYSORE,1,The visuals of lip kiss at 20 mins 07 secs and at 20 mins 12 secs and wherever applicable should be deleted.,00.05,00.05,00.00
100070101900000571,ADHYAKSHA IN AMERICA,1,Insert static disclaimer against alcohol as per norms,00.00,00.00,00.00
100020101900000506,JANARDHAN R - TUMKUR,1,The obscene visual of bus conductor pushing buttocks while stepping into the bus from 25 mins 35 secs to 25 mins 45 secs should be deleted.,00.11,00.00,00.00
100020101900000506,JANARDHAN R - TUMKUR,2,The static disclaimer against alcohol and smoking should be inserted as per norms.,00.00,00.00,00.00
100070101900000585,VICTOR DAYALAN - CHITTOOR,1,Mute the vulgar word chodhan at 1 hr 38 mins 00 secs to 1 hr 38 mins 1 secs.,00.00,00.00,00.00
100020101800001081,VICHIKITSA,1,Insert static disclaimer against drug abuse at 18 mins 40 secs onwards and wherever applicable.,00.00,00.00,00.00
100020101900000526,SV BABU - BANGALORE URBAN,1,Mute the dialogue all time machine at 1 hr 20 mins 00 secs to 1 hr 20 mins 02 secs,00.00,00.00,00.00
100020101900000526,SV BABU - BANGALORE URBAN,2,The visual of look like Ramdev performing yoga in comical way at 1 hr 52 mins 40 secs to 1 hr 53 mins 15 secs should be deleted.,00.34,00.00,00.00
100020101800000983,RAJAPATHA,1,The visual of women saying per day Rs 5000- and per night 25000- should be deleted at 23:10 to 23:15 secs,00.19,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,1,DELETED THE VISUAL OF HEROINE CLEANING HER STOMACH WITH HEROS REACTION,00.17,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,2,DELETED THE VISUAL OF HEROINE CLEANING HER HIP AND HER BREAST WITH HEROS REACTION,00.12,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,3,DELETED THE WORDS UTTERED AS TEGEYODRALLI... UPTO ...HAKODRALLE WEEKU,00.00,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,4,DELETED THE VISUALS OF HEROINE TAKING BATH WITH HERO SMELLING HER SAREE,01.24,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,5,DELETED THE VISUALS OF HEROINE AND HERO HUGS IN BATHROOM AND KISSING AND ALSO ON BEDA BHARGAV BEDA... UPTO ... MATHE MADISUTHINI BAA,01.24,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,6,DELETED THE VISUALS OF HERO AND HEROINE HUGING IN SWIMMING POOL AND HERO KISSING ON HER WHOLE FACE,00.16,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,7,DELETED THE WORD UTTERED AS MAADLA,00.00,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,8,DELETED THE VISUALS WITH THE WORD UTTERED AS MADUVANTHE,00.00,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,9,"DELETED THE VISUALS OF HERO KISSING TO HER FACE, NECK, ETC. AND HEROINE KISSING TO HIS NECK, FACE AND LIPS",00.51,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,10,DELETED THE VISUALS OF HERO HUGS HEROINE AND SLEEPS ON BED AND KISSING TO HER FACE AND NECK,00.36,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,11,DELETED THE WORDS UTTERED AS YELLELLO ITKOTHIDDIRA VURI HATHKONDUBIDUTHE,00.00,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,12,DELETED THE WORD UTTERED AS ITKOLLONU NAANU,00.00,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,13,DELETED THE VISUALS OF HERO AND HEROINE HOLDING THEIR HANDS RUBBING THEIR LEGS AND HUGGING EACH OTHER,00.43,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,14,DELETED THE VISUALS OF HERO SLAPS TO HEROINE AND HITTING HER FACE ON THE TABLE AND PUSHING HER ON THE FLOOR,00.13,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,15,DELETED THE WORD UTTERED AS EE ANDALLI,00.00,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,16,DELETED THE VISUALS WITH THE WORD UTTERED AS MAADLA.,00.00,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,17,DELETED THE VISUALS WITH THE WORD UTTERED AS NENNE MAADIRODAKKE... UPTO ... NOYUTHIDE,00.02,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,18,DELETED THE VISUALS WITH THE DIALOGUE YENNE ILLA MAGANE ONDU OLLE VIDEO IDE NODUTHIYA THORISU,01.14,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,19,DELETED THE WORDS UTTERED AS BARTHIYA AA YESTU RETU,00.00,00.00,00.00
100020101900000548,DINESH R - BANGALORE RURAL,20,DELETED THE VISUALS WITH THE WORDS UTTERED AS SAAYI... SAAYI,00.38,00.00,00.00
100020101900000438,TRIPURA,1,"The visuals of open defecation, later conversation with boy holding water bottle at 32 mins 51 secs to 34 mins 00 secs should be deleted.",01.11,00.00,00.00
100020101900000438,TRIPURA,2,The vulgar word sule at 1 hr 22 mins 40 secs and wherever applicable should be muted.,00.00,00.00,00.00
100020101900000438,TRIPURA,3,"The dialogue that classnalli Gandhi thara, illinodidare Godse kelsa madiddiya should be muted.",00.00,00.00,00.00
100020101900000536,A P ARJUN - BANGALORE URBAN,1,Insert static disclaimer against alcohol and smoking as per norms.,00.00,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,1,00:02:24:01 TO 00:02:33:12 TRIMMED the horror effect and repeated shots of a man standing with rope,00.09,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,2,00:03:03:19 TO 00:03:08:12 TRIMMED the video of masked man attack on Mangalamukhi in side the van,00.04,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,3,TRIMMED the video of dumping the alive bodies in to ditch 00:030 TO 0:04:41:07:36:20,01.04,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,4,TRIMMED the repeated video of tombs in crematorium 00:05:31:22 TO 00:05:56:04,00.24,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,5,SOUND MUTE NAANU MAADTEENI ANDHRE KAALE ETTALLA KANO AVNU uttered by Mangalamukhi 00:16:33:22 TO 00:16:35:00,00.00,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,6,TRIMMED the visual of cigarette in between Prabhas fingers 00:22:25:15 TO 00:22:35:05,00.09,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,7,TRIMMED the visual of Prabha smoking 00:22:45:14 TO 00:22:46:13,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,8,TRIMMED the visual of Prabha consuming drinks 00:23:01:12 TO 00:23:05:14,00.04,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,9,TRIMMED the audio visual EE ALCOHAL KUDIDE SUDHAARISIKOLLABEKU KANRO uttered by Prabhu to 3 friends 00:23:43:05 TO 00:23:47:10,00.04,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,10,TRIMMED the visual of Prabha smoking video 00:28:51:05 TO 00:28:57:24,00.06,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,11,TRIMMED the video of Prabha smoking and walking with girl after warning rowdies 00:29:32:19 TO 00:29:38:24,00.06,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,12,BOTH AUDIO VIDEO TRIMMED when rowdies calls eunuchs as they wish to rape them 00:30:49:12 TO 00:31:20:09,00.30,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,13,BOTH AUDIO VIDEO TRIMMED saying Yar yarige estu estu power ide anta 00:31:22:23 TO 00:31:24:08,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,14,BOTH AUDIO VIDEO TRIMMED hitting boys by Mangalamukhi 00:31:27:22 TO 00:31:44:07,00.19,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,15,BOTH AUDIO VIDEO TRIMMED the visual of Prabhu smoking Jasthi smoke madidre arogyakake oledala 00:43:18:20 TO 00:43:36:09,00.17,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,16,TRIMMED the visual of Prabha smoking video in his house 00:44:54:24 TO 00:45:01:07,00.06,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,17,TRIMMED the visual of Prabha smoking video in his house 00:45:04:21 TO 00:45:06:17,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,18,TRIMMED the visual of Prabha smoking video in his house 00:45:10:04 TO 00:45:16:17,00.06,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,19,TRIMMED the visual - close shot of Prabha smoking on mobile  Neena munda ninithu nan 00:46:01:20 TO 00:46:03:17,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,20,TRIMMED the visual of Prabha lifts the liquar bottle 00:46:29:12 TO 00:46:31:12,00.02,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,21,TRIMMED the visual of Prabha holding liquar bottle in his hand 00:46:34:14 TO 00:46:36:16,00.02,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,22,TRIMMED the visual of Prabha smoking and drinking liquar in his house 00:46:39:06 TO 00:46:52:01,00.12,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,23,TRIMMED the visual of Prabha holding liquar bottle in his hand 00:46:54:02 TO 00:46:56:22,00.02,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,24,TRIMMED the visual of Prabha drinking liquar in front of God Shiva 00:47:10:02 TO 00:47:19:24,00.09,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,25,TRIMMED the visual of Prabha drinking liquar in front of God Shiva 00:47:42:17 TO 00:47:46:11,00.03,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,26,TRIMMED the visual of Prabha holding liquar bottle in his hand in street  kallu elyoo janara madya 00:50:58:04 TO 00:51:01:19,00.03,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,27,TRIMMED the visual of Prabha smoking in song sequence  fullu feelingsnalli hudugi ekutodnalle 00:51:28:05 TO 00:51:32:22,00.04,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,28,TRIMMED the visual of Prabha smoking in song sequence  Nana tadadu nenu bandu serabahudalee 00:51:34:03 TO 00:51:45:14,00.11,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,29,TRIMMED the visual of Prabha smoking in song sequence  Idakela karana  00:51:51:05 TO 00:51:53:01,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,30,TRIMMED the visual of Prabha smoking in song sequence and drinking alcohol - 00:52:09:03 TO 00:52:26:14,00.17,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,31,TRIMMED the visual of Prabha smoking in song sequence  Tilide nina bageda kelendu 00:52:34:11 TO 00:52:38:01,00.03,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,32,TRIMMED the visual of Prabha smoking in song sequence  Fullu feelingsnalli hudugi ekutodnalle 00:52:56:00 TO 00:53:00:15,00.04,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,33,TRIMMED the visual of Prabha drinking alcohol near his friends 00:54:05:05 TO 00:54:07:21,00.02,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,34,TRIMMED the visual of Prabha drinking alcohol near his friends 00:54:49:24 TO 00:54:50:24,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,35,TRIMMED both audio-visual of Varu father serves drinks to his son. Up to TV news opening 00:56:25:19 TO 00:58:17:02,01.51,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,36,TRIMMED the visual of rowdy chief smoking at restaurant 01:03:23:17 TO 01:03:28:14,00.04,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,37,TRIMMED the visual of rowdy chief smoking at retaurant 01:03:30:12 TO 01:03:32:18,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,38,TRIMMED the visual of rowdy chief smoking at restaurant 01:03:35:04 TO 01:03:36:14,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,39,TRIMMED the visual of rowdy chief smoking at restaurant 01:03:40:10 TO 01:03:41:02,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,40,TRIMMED the visual of rowdy chief smoking at restaurant 01:03:46:13 TO 01:03:47:13,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,41,TRIMMED FIGHT of PRABHA with VARUN 01:10:40:11 TO 01:11:08:09,00.27,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,42,TRIMMED FIGHT of PRABHA with VARUN 01:11:09:17 TO 01:14:24:17,03.15,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,43,TRIMMED FIGHT of PRABHA with VARUN And rowdies hitting and kidnapping the heroine 01:14:35:01 TO 01:14:45:16,00.10,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,44,TRIMMED FIGHT of PRABHA with VARUN And rowdies hitting and kidnapping the heroine 01:14:48:19 TO 01:14:55:06,00.06,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,45,TRIMMED FIGHT of PRABHA with VARUN And rowdies hitting and kidnapping the heroine 01:14:58:22 TO 01:15:04:22,00.06,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,46,TRIMMED Prabha hitting to Varun 01:15:39:01 TO 01:15:40:00,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,47,TRIMMED Prabha smoking in front of Varun layed on ground with his friends- Naan Villanaa.. 01:16:48:10 TO 01:16:59:11,00.11,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,48,TRIMMED smoking shot of Prabha 01:17:04:22 TO 01:17:07:07,00.02,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,49,TRIMMED smoking shot of Prabha Yaako nana villan madidri 01:17:09:19 TO 01:17:11:19,00.02,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,50,TRIMMED smoking shot of Prabha 01:17:53:09 TO 01:17:54:22,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,51,Trimmed burning of varun body 01:24:24:18 TO 01:24:40:00,00.15,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,52,Song HALLI KATTE MYALE KUNTOKONDU... complete song removed 01:41:21:21 TO 01:45:41:22,04.20,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,53,Both audio-visual deleted where Prabha buy cigarette and smokes. Dialogue HEY ONDHU CIGARETTE KODO up to Prabha takes up news paper 01:46:45:12 TO 01:47:03:24,00.18,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,54,TRIMMED HOSPITAL FIGHT BETWEEN PRABHA AND VARU 01:49:55:13 TO 01:52:39:16,02.44,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,55,Trimmed the close shot of burnt face of Varu 01:57:28:03 TO 01:57:28:14,00.01,00.00,00.00
100020101900000552,A PUTTARAJU - BELLARY,56,BLOOD SPURTING when Varu beats the face of burnt man 01:58:31:08 TO 01:58:31:18,00.01,00.00,00.00
100020101900000570,LALITHA N - BANGALORE URBAN,1,Delete the visuals of sorcerer attack police officer and stab her with dagger and blood shed on the face at 2 hr 8 mins 40 secs to 2 hr 8 mins 50 secs.,00.10,00.00,00.00
100020101900000599,GEETHA,1,Insert static disclaimer against alcohol and smoking as per norms.,00.00,00.00,00.00
100020101900000631,A P ARJUN - BANGALORE URBAN,1,Visuals of beer bottle should be deletedblurred,00.00,00.00,00.00
100020101900000572,GANGODAKA,1,"The objectionable caste name kshourika at 1 hr 19 mins 00 secs, 1 hr 15 mins 00 secs and at 1 hr 24 mins and 00 secs should be muted.(Replaced KONE BEEDIYAVARU)",00.03,00.03,00.00
100020101900000574,SHIVAGAMI,1,Mute the vulgar dialogue that Chaddi olagade kaiakku at 13 mins 00 secs to 13 mins 03 secs,00.00,00.00,00.00
100020101900000574,SHIVAGAMI,2,Mute the vulgar word machinist at 1 hr 34 mins 15 secs.,00.00,00.00,00.00
100020101900000574,SHIVAGAMI,3,Mute the vulgar dialogue kama jasthi yagi at 1 hr 37 mins 53 secs to 1 hr 37 mins 55 secs,00.00,00.00,00.00
100020101900000574,SHIVAGAMI,4,Mute the vulgar dialouge that kai ethakkagilla adannu ege ethodu at 1 hr 15 mins 00 secs to 1 hr 15 mins 04 secs,00.00,00.00,00.00
100020101900000683,MAHESH R - BANGALORE URBAN,1,DeleteBlur smoking scenes.(BLURRED),00.00,00.00,00.00
100020101900000615,KILADI POLICE,1,insert static disclaimer against smoking and alcohol as per norms.,00.00,00.00,00.00
100020101900000587,EMME THIMMA,1,Health spot latest has to be inserted as per norms,00.00,00.00,00.00
100020101900000601,DARSHAN M R - KODAGU,1,00:04:18:19-00:05:45:12 DELETED SOME VISUALS OF STUDENT SMOKING DRUGS,01.27,00.00,00.00
100020101900000601,DARSHAN M R - KODAGU,2,00:24:39:23-00:25:03:19 DELETED SOME VISUALS OF HEROINE RAPE SCENE,00.24,00.00,00.00
100020101900000601,DARSHAN M R - KODAGU,3,01:07:13:04-01:07:35:05 DELETED SOME VISUALS OF HEROINE AND FRIEND SMOKING SCENE,00.23,00.00,00.00
100020101900000601,DARSHAN M R - KODAGU,4,01:07:45:17-01:07:59:21 DELETED SOME VISUALS OF HEROINE AND FRIEND SMOKING SCENE,00.15,00.00,00.00
100020101900000601,DARSHAN M R - KODAGU,5,01:08:52:13-01:09:05:23 DELETED SOME VISUALS OF ROWDIES PARTY AND SMOKING SCENE,00.18,00.00,00.00
100020101900000632,ASHA S BILAGI - BAGALKOT,1,The visual of father assault his daughter at 56:41 to 56:43 secs should be deleted,00.19,00.00,00.00
100020101900000632,ASHA S BILAGI - BAGALKOT,2,The visual of alcohol consuming and unsolicited dialogues may be deleted at 01:13:00 to 01:14:00 secs should be deleted,01.55,00.00,00.00
100020101900000671,BHARAATE,1,The visuals of shoot out of people with bloodshed at 1 hr 26 mins 40 secs to 1 hr 26 mins 45 secs should be deleted.,00.04,00.00,00.00
100020101900000671,BHARAATE,2,The visuals of violence and brutal killings at 1 hr 30 mins 38 secs to 1 hr 30 mins 42 secs should be deleted.,00.04,00.00,00.00
100020101900000671,BHARAATE,3,The visual of gory killings at 1 hr 54 mins 20 secs to 1 hr 54 mins 28 secs should be deleted.,00.20,00.00,00.00
100010101900010282,RAJESH KUMAR - THANE,1,Insert static disclaimer against smoking and alcohol as per norms.,00.00,00.00,00.00
100010101900010282,RAJESH KUMAR - THANE,2,Mute the vulgar language that BODY MELE SEAL AND SIGNATURE at 52:35 to 52:36 secs,00.00,00.00,00.00
100010101900010282,RAJESH KUMAR - THANE,3,The visual of physical assault on women at 02:10:12 to 02:10:30 secs should be deleted,00.16,00.00,00.00
100020101900000648,AMRUTHA V R - CHITRADURGA,1,The visual of an old man defecating inside the house at 48 mins 45 secs to 49 mins 30 secs should be deleted.,00.59,00.00,00.00
100020101900000648,AMRUTHA V R - CHITRADURGA,2,The visual of carrying night soil by an old person at 49 mins 48 secs to 52 mins 05 secs should be deleted.,01.34,00.00,00.00
100020101900000648,AMRUTHA V R - CHITRADURGA,3,Insert static disclaimer against smoking at 11 mins 05 secs on wards and wherever applicable.,00.00,00.00,00.00
100020101900000613,MADUVE MADRI SARI HOGTHANE,1,The dialogue that Dub Aagiro Cinema along with visual should be deleted at 11:59 secs to 12:01 secs,00.03,00.00,00.00
100020101900000613,MADUVE MADRI SARI HOGTHANE,2,The abusive dialgue that Mukkali Hadasikondu Hogli at 27:30 secs to 27:33 sec should be muted.,00.00,00.00,00.00
100020101900000581,ASHOKA C V - BANGALORE URBAN,1,The criticism dialogue on marathon at 41 mins 40 secs to 41 mins 45 secs should be muted.,00.00,00.00,00.00
100020101900000581,ASHOKA C V - BANGALORE URBAN,2,Insert disclaimer against smoking and alcohol as per norms.,00.00,00.00,00.00
100020101900000623,BENDDKAR,1,Mute the dialogues and remove subtitles that i am committing suicide....... at 2 hr 2 mins 00 secs to 2 hrs 7 mins 00 secs.,00.00,00.00,00.00
100020101900000687,BRUNGADA BENNERI,1,Insert static disclaimer against alcohol as per norms,00.00,00.00,00.00
100020101900000702,SUHAS HOLLA - DAKSHIN KANNAD,1,Insert static disclaimer against alcohol as per norms.,00.00,00.00,00.00
100020101900000681,MUNDINA NILDANA,1,The vulgar word fuck at 06:19 secs and wherever such words occurs should be muted.,00.00,00.00,00.00
100020101900000681,MUNDINA NILDANA,2,The visual of showing middle finger at 09:47 secs to 09:49 secs should be deleted,00.02,00.00,00.00
100020101900000684,NEURON,1,Insert static disclaimer against smoking and alcohol as per norms.,00.00,00.00,00.00
100020101900000535,"WWW.MEENABAZAAR.,",1,Static disclaimer against alcohol and smoking should be inserted wherever applicable as per norms.,00.00,00.00,00.00
100020101900000655,NAGESH KN - BANGALORE URBAN,1,The visual of girl shoots herself and bloodshed at 1 hr 32 mins 35 secs to 1 hr 32 mins 37 secs should be deleted.,00.02,00.00,00.00
100020101900000655,NAGESH KN - BANGALORE URBAN,2,The visuals of porn sites at i hr 37 mins 10 secs to 1 hr 37 mins 15 secs should be deleted.,00.05,00.05,00.00
100020101900000724,M RAMESH - BANGALORE URBAN,1,00:06:16:13 TO 00:06:30:01 Voluntary removed the visuals of Heroine Romantic Mood in the bed room,00.13,00.00,00.00
100020101900000724,M RAMESH - BANGALORE URBAN,2,00:14:52:18 TO 00:19:11:06 Voluntary removed the visuals of Song -1 rupuresha illade heroine and hero intimacy song,04.19,00.00,00.00
100020101900000724,M RAMESH - BANGALORE URBAN,3,00:24:51:00 TO 00:25:33:11 Voluntary removed the visuals of Heroine Romantic Mood in the bed room,00.43,00.00,00.00
100020101900000724,M RAMESH - BANGALORE URBAN,4,00:51:34:21 00:55:09:14 Voluntary removed the visuals of friend ship Song,03.04,00.00,00.00
100020101900000724,M RAMESH - BANGALORE URBAN,5,01:22:07:18 TO 01:25:50:01 Voluntary removed the visuals of pathos Song,02.51,00.00,00.00
100020101900000724,M RAMESH - BANGALORE URBAN,6,01:53:23:04 TO 01:55:39:21 Voluntary removed the visuals of Hero-Heroin bed room Romance scene,02.16,00.00,00.00
100020101900000724,M RAMESH - BANGALORE URBAN,7,00:05:20:23 TO 00:05:25:06 Blurred the visuals Dildo blurred,00.00,00.00,00.00
100020101900000724,M RAMESH - BANGALORE URBAN,8,01:21:50:19 TO 01:21:51:03 Deleted the the word Fucking uttered by heroine,00.00,00.00,00.00
100020101900000646,CHAKRAVYUHA,1,FROM 00.05.26 TO 00.05.46 HRMINSEC. DELETED THE VISUALS OF FIGHT SEQUENCE BETWEEN AMBARISH AND VAJRAMUNI.,00.20,00.00,00.00
100020101900000646,CHAKRAVYUHA,2,FROM 01.01.05 TO 01.01.29 HRMINSEC. DELETED THE VISUALS AMBARISH AND AMBIKA FALLS ON THE BED AND HUGGIND AND KISSING AND ALSO AMBARISH HOLDS AMBIKA IN BATHROOM AND HUGGING,00.24,00.00,00.00
